t,Fx,Fy,disp_max,volume
2.87750,-7.715986e-03,-2.190262e-03,4.262758e-01,1.271541e-01
2.88000,-7.739728e-03,-2.160608e-03,4.267948e-01,1.271552e-01
2.88250,-7.763619e-03,-2.130782e-03,4.273140e-01,1.271563e-01
2.88500,-7.787691e-03,-2.100702e-03,4.278333e-01,1.271574e-01
2.88750,-7.812143e-03,-2.070373e-03,4.283527e-01,1.271585e-01
2.89000,-7.837092e-03,-2.039787e-03,4.288722e-01,1.271596e-01
2.89250,-7.862480e-03,-2.009158e-03,4.293919e-01,1.271608e-01
2.89500,-7.888142e-03,-1.978396e-03,4.299117e-01,1.271619e-01
2.89750,-7.914020e-03,-1.947471e-03,4.304316e-01,1.271630e-01
2.90000,-7.940189e-03,-1.916316e-03,4.309517e-01,1.271642e-01
2.90250,-7.966450e-03,-1.885110e-03,4.314718e-01,1.271653e-01
2.90500,-7.992521e-03,-1.853872e-03,4.319921e-01,1.271665e-01
2.90750,-8.018797e-03,-1.822348e-03,4.325126e-01,1.271676e-01
2.91000,-8.045245e-03,-1.790685e-03,4.330332e-01,1.271688e-01
2.91250,-8.071931e-03,-1.758849e-03,4.335538e-01,1.271699e-01
2.91500,-8.098868e-03,-1.726786e-03,4.340747e-01,1.271711e-01
2.91750,-8.126168e-03,-1.694487e-03,4.345956e-01,1.271722e-01
2.92000,-8.153982e-03,-1.661893e-03,4.351167e-01,1.271734e-01
2.92250,-8.182457e-03,-1.628996e-03,4.356379e-01,1.271746e-01
2.92500,-8.211220e-03,-1.595921e-03,4.361593e-01,1.271758e-01
2.92750,-8.239905e-03,-1.562865e-03,4.366808e-01,1.271769e-01
2.93000,-8.268190e-03,-1.529960e-03,4.372024e-01,1.271781e-01
2.93250,-8.296144e-03,-1.496993e-03,4.377242e-01,1.271793e-01
2.93500,-8.323838e-03,-1.463773e-03,4.382461e-01,1.271805e-01
2.93750,-8.351301e-03,-1.430370e-03,4.387682e-01,1.271817e-01
2.94000,-8.378715e-03,-1.396944e-03,4.392904e-01,1.271829e-01
2.94250,-8.406108e-03,-1.363440e-03,4.398127e-01,1.271841e-01
2.94500,-8.433546e-03,-1.329824e-03,4.403352e-01,1.271854e-01
2.94750,-8.461090e-03,-1.295989e-03,4.408579e-01,1.271866e-01
2.95000,-8.488609e-03,-1.261951e-03,4.413807e-01,1.271878e-01
2.95250,-8.515868e-03,-1.227671e-03,4.419036e-01,1.271890e-01
2.95500,-8.542861e-03,-1.193205e-03,4.424267e-01,1.271903e-01
2.95750,-8.569623e-03,-1.158623e-03,4.429499e-01,1.271915e-01
2.96000,-8.596198e-03,-1.123953e-03,4.434733e-01,1.271928e-01
2.96250,-8.622621e-03,-1.089202e-03,4.439968e-01,1.271940e-01
2.96500,-8.648941e-03,-1.054369e-03,4.445205e-01,1.271953e-01
2.96750,-8.675087e-03,-1.019511e-03,4.450444e-01,1.271966e-01
2.97000,-8.701003e-03,-9.846706e-04,4.455684e-01,1.271978e-01
2.97250,-8.726835e-03,-9.496459e-04,4.460959e-01,1.271991e-01
2.97500,-8.752668e-03,-9.143275e-04,4.466237e-01,1.272004e-01
2.97750,-8.778534e-03,-8.786945e-04,4.471518e-01,1.272017e-01
2.98000,-8.804391e-03,-8.428916e-04,4.476800e-01,1.272030e-01
2.98250,-8.830204e-03,-8.068735e-04,4.482084e-01,1.272043e-01
2.98500,-8.856231e-03,-7.706805e-04,4.487369e-01,1.272057e-01
2.98750,-8.882514e-03,-7.343721e-04,4.492657e-01,1.272070e-01
2.99000,-8.909168e-03,-6.978993e-04,4.497946e-01,1.272083e-01
2.99250,-8.936012e-03,-6.615000e-04,4.503237e-01,1.272097e-01
2.99500,-8.963039e-03,-6.252093e-04,4.508530e-01,1.272110e-01
2.99750,-8.990232e-03,-5.889947e-04,4.513825e-01,1.272124e-01
3.00000,-9.017684e-03,-5.526074e-04,4.519122e-01,1.272138e-01
3.00250,-9.045709e-03,-5.157387e-04,4.524421e-01,1.272152e-01
3.00500,-9.074428e-03,-4.784519e-04,4.529722e-01,1.272165e-01
3.00750,-9.103894e-03,-4.408004e-04,4.535024e-01,1.272179e-01
3.01000,-9.133621e-03,-4.029546e-04,4.540329e-01,1.272193e-01
3.01250,-9.163233e-03,-3.649847e-04,4.545636e-01,1.272208e-01
3.01500,-9.192698e-03,-3.270482e-04,4.550945e-01,1.272222e-01
3.01750,-9.222154e-03,-2.889058e-04,4.556256e-01,1.272236e-01
3.02000,-9.251858e-03,-2.505018e-04,4.561569e-01,1.272251e-01
3.02250,-9.281636e-03,-2.120203e-04,4.566884e-01,1.272265e-01
3.02500,-9.311243e-03,-1.736294e-04,4.572201e-01,1.272280e-01
3.02750,-9.340713e-03,-1.352318e-04,4.577520e-01,1.272295e-01
3.03000,-9.370240e-03,-9.672385e-05,4.582841e-01,1.272309e-01
3.03250,-9.399671e-03,-5.814297e-05,4.588164e-01,1.272324e-01
3.03500,-9.428962e-03,-1.950244e-05,4.593489e-01,1.272339e-01
3.03750,-9.458407e-03,1.933760e-05,4.598816e-01,1.272355e-01
3.04000,-9.488092e-03,5.845885e-05,4.604145e-01,1.272370e-01
3.04250,-9.518154e-03,9.793061e-05,4.609477e-01,1.272385e-01
3.04500,-9.548515e-03,1.377794e-04,4.614810e-01,1.272401e-01
3.04750,-9.579022e-03,1.780593e-04,4.620146e-01,1.272416e-01
3.05000,-9.609277e-03,2.184279e-04,4.625484e-01,1.272432e-01
3.05250,-9.639379e-03,2.589429e-04,4.630824e-01,1.272448e-01
3.05500,-9.669225e-03,2.994212e-04,4.636167e-01,1.272464e-01
3.05750,-9.698418e-03,3.394009e-04,4.641511e-01,1.272480e-01
3.06000,-9.727323e-03,3.790971e-04,4.646858e-01,1.272496e-01
3.06250,-9.756157e-03,4.187005e-04,4.652207e-01,1.272512e-01
3.06500,-9.784579e-03,4.582751e-04,4.657559e-01,1.272529e-01
3.06750,-9.812923e-03,4.980531e-04,4.662912e-01,1.272545e-01
3.07000,-9.841213e-03,5.381405e-04,4.668268e-01,1.272562e-01
3.07250,-9.869712e-03,5.786866e-04,4.673626e-01,1.272579e-01
3.07500,-9.898452e-03,6.196441e-04,4.678987e-01,1.272596e-01
3.07750,-9.926922e-03,6.606940e-04,4.684350e-01,1.272613e-01
3.08000,-9.954773e-03,7.017285e-04,4.689715e-01,1.272630e-01
3.08250,-9.982175e-03,7.427489e-04,4.695083e-01,1.272647e-01
3.08500,-1.000924e-02,7.837945e-04,4.700453e-01,1.272665e-01
3.08750,-1.003630e-02,8.249712e-04,4.705825e-01,1.272683e-01
3.09000,-1.006333e-02,8.664564e-04,4.711200e-01,1.272700e-01
3.09250,-1.009024e-02,9.081200e-04,4.716577e-01,1.272719e-01
3.09500,-1.011723e-02,9.499629e-04,4.721957e-01,1.272737e-01
3.09750,-1.014425e-02,9.918201e-04,4.727369e-01,1.272755e-01
3.10000,-1.017098e-02,1.033689e-03,4.732792e-01,1.272774e-01
3.10250,-1.019728e-02,1.075738e-03,4.738217e-01,1.272792e-01
3.10500,-1.022335e-02,1.117965e-03,4.743646e-01,1.272811e-01
3.10750,-1.024925e-02,1.160314e-03,4.749077e-01,1.272830e-01
3.11000,-1.027504e-02,1.202837e-03,4.754511e-01,1.272850e-01
3.11250,-1.030066e-02,1.245199e-03,4.759948e-01,1.272869e-01
3.11500,-1.032590e-02,1.287132e-03,4.765387e-01,1.272889e-01
3.11750,-1.035110e-02,1.328891e-03,4.770829e-01,1.272908e-01
3.12000,-1.037628e-02,1.370425e-03,4.776274e-01,1.272928e-01
3.12250,-1.040152e-02,1.411815e-03,4.781722e-01,1.272949e-01
3.12500,-1.042722e-02,1.453238e-03,4.787172e-01,1.272969e-01
3.12750,-1.045324e-02,1.494798e-03,4.792626e-01,1.272990e-01
3.13000,-1.047961e-02,1.536540e-03,4.798082e-01,1.273010e-01
3.13250,-1.050662e-02,1.578678e-03,4.803541e-01,1.273031e-01
3.13500,-1.053439e-02,1.621302e-03,4.809003e-01,1.273053e-01
3.13750,-1.056251e-02,1.664272e-03,4.814468e-01,1.273074e-01
3.14000,-1.059065e-02,1.707415e-03,4.819936e-01,1.273096e-01
3.14250,-1.061860e-02,1.750467e-03,4.825407e-01,1.273118e-01
3.14500,-1.064627e-02,1.793335e-03,4.830880e-01,1.273140e-01
3.14750,-1.067359e-02,1.835914e-03,4.836357e-01,1.273162e-01
3.15000,-1.070051e-02,1.878165e-03,4.841837e-01,1.273184e-01
3.15250,-1.072734e-02,1.920444e-03,4.847319e-01,1.273207e-01
3.15500,-1.075445e-02,1.962802e-03,4.852805e-01,1.273230e-01
3.15750,-1.078183e-02,2.005205e-03,4.858294e-01,1.273253e-01
3.16000,-1.080937e-02,2.047698e-03,4.863786e-01,1.273277e-01
3.16250,-1.083691e-02,2.090266e-03,4.869281e-01,1.273300e-01
3.16500,-1.086444e-02,2.133042e-03,4.874778e-01,1.273324e-01
3.16750,-1.089181e-02,2.176123e-03,4.880279e-01,1.273348e-01
3.17000,-1.091896e-02,2.219554e-03,4.885784e-01,1.273373e-01
3.17250,-1.094577e-02,2.263172e-03,4.891291e-01,1.273397e-01
3.17500,-1.097267e-02,2.306633e-03,4.896802e-01,1.273422e-01
3.17750,-1.099995e-02,2.349861e-03,4.902315e-01,1.273448e-01
3.18000,-1.102735e-02,2.392749e-03,4.907832e-01,1.273473e-01
3.18250,-1.105437e-02,2.435127e-03,4.913352e-01,1.273499e-01
3.18500,-1.108083e-02,2.477251e-03,4.918875e-01,1.273525e-01
3.18750,-1.110701e-02,2.519512e-03,4.924402e-01,1.273551e-01
3.19000,-1.113300e-02,2.562031e-03,4.929931e-01,1.273577e-01
3.19250,-1.115840e-02,2.604535e-03,4.935464e-01,1.273604e-01
3.19500,-1.118321e-02,2.647020e-03,4.941001e-01,1.273631e-01
3.19750,-1.120746e-02,2.689624e-03,4.946540e-01,1.273659e-01
3.20000,-1.123138e-02,2.732552e-03,4.952084e-01,1.273686e-01
3.20250,-1.125511e-02,2.775549e-03,4.957630e-01,1.273714e-01
3.20500,-1.127889e-02,2.818674e-03,4.963180e-01,1.273742e-01
3.20750,-1.130270e-02,2.861963e-03,4.968733e-01,1.273771e-01
3.21000,-1.132634e-02,2.905364e-03,4.974290e-01,1.273800e-01
3.21250,-1.134971e-02,2.948711e-03,4.979850e-01,1.273829e-01
3.21500,-1.137253e-02,2.991884e-03,4.985414e-01,1.273859e-01
3.21750,-1.139483e-02,3.034789e-03,4.990981e-01,1.273889e-01
3.22000,-1.141664e-02,3.077424e-03,4.996551e-01,1.273919e-01
3.22250,-1.143789e-02,3.119803e-03,5.002154e-01,1.273949e-01
3.22500,-1.145846e-02,3.161931e-03,5.007774e-01,1.273980e-01
3.22750,-1.147872e-02,3.204012e-03,5.013397e-01,1.274011e-01
3.23000,-1.149910e-02,3.246203e-03,5.019024e-01,1.274043e-01
3.23250,-1.151953e-02,3.288507e-03,5.024655e-01,1.274075e-01
3.23500,-1.153981e-02,3.330752e-03,5.030289e-01,1.274107e-01
3.23750,-1.155998e-02,3.373081e-03,5.035928e-01,1.274139e-01
3.24000,-1.157983e-02,3.415395e-03,5.041570e-01,1.274172e-01
3.24250,-1.159879e-02,3.457158e-03,5.047217e-01,1.274205e-01
3.24500,-1.161705e-02,3.498182e-03,5.052867e-01,1.274239e-01
3.24750,-1.163509e-02,3.538909e-03,5.058521e-01,1.274273e-01
3.25000,-1.165304e-02,3.579559e-03,5.064179e-01,1.274308e-01
3.25250,-1.167081e-02,3.620306e-03,5.069841e-01,1.274342e-01
3.25500,-1.168811e-02,3.660985e-03,5.075508e-01,1.274378e-01
3.25750,-1.170473e-02,3.701337e-03,5.081178e-01,1.274413e-01
3.26000,-1.172118e-02,3.741754e-03,5.086852e-01,1.274449e-01
3.26250,-1.173771e-02,3.782403e-03,5.092530e-01,1.274485e-01
3.26500,-1.175419e-02,3.823153e-03,5.098213e-01,1.274522e-01
3.26750,-1.177054e-02,3.863932e-03,5.103899e-01,1.274559e-01
3.27000,-1.178683e-02,3.904786e-03,5.109589e-01,1.274597e-01
3.27250,-1.180306e-02,3.945630e-03,5.115284e-01,1.274635e-01
3.27500,-1.181914e-02,3.986313e-03,5.120983e-01,1.274674e-01
3.27750,-1.183548e-02,4.026838e-03,5.126686e-01,1.274712e-01
3.28000,-1.185240e-02,4.067309e-03,5.132393e-01,1.274752e-01
3.28250,-1.186949e-02,4.107424e-03,5.138105e-01,1.274792e-01
3.28500,-1.188662e-02,4.147250e-03,5.143820e-01,1.274832e-01
3.28750,-1.190400e-02,4.186790e-03,5.149541e-01,1.274873e-01
3.29000,-1.192160e-02,4.226041e-03,5.155265e-01,1.274914e-01
3.29250,-1.193953e-02,4.265189e-03,5.160993e-01,1.274955e-01
3.29500,-1.195764e-02,4.304249e-03,5.166726e-01,1.274997e-01
3.29750,-1.197560e-02,4.343039e-03,5.172464e-01,1.275040e-01
3.30000,-1.199330e-02,4.381424e-03,5.178206e-01,1.275083e-01
3.30250,-1.201073e-02,4.419423e-03,5.183952e-01,1.275127e-01
3.30500,-1.202786e-02,4.457059e-03,5.189703e-01,1.275171e-01
3.30750,-1.204480e-02,4.494437e-03,5.195458e-01,1.275215e-01
3.31000,-1.206139e-02,4.531819e-03,5.201217e-01,1.275260e-01
3.31250,-1.207791e-02,4.569265e-03,5.206982e-01,1.275305e-01
3.31500,-1.209390e-02,4.606345e-03,5.212751e-01,1.275351e-01
3.31750,-1.210932e-02,4.642856e-03,5.218524e-01,1.275398e-01
3.32000,-1.212441e-02,4.678766e-03,5.224303e-01,1.275445e-01
3.32250,-1.213925e-02,4.714294e-03,5.230086e-01,1.275492e-01
3.32500,-1.215409e-02,4.749930e-03,5.235874e-01,1.275540e-01
3.32750,-1.216920e-02,4.786016e-03,5.241667e-01,1.275588e-01
3.33000,-1.218443e-02,4.822517e-03,5.247464e-01,1.275637e-01
3.33250,-1.219936e-02,4.859008e-03,5.253266e-01,1.275687e-01
3.33500,-1.221380e-02,4.895210e-03,5.259074e-01,1.275737e-01
3.33750,-1.222790e-02,4.930984e-03,5.264886e-01,1.275787e-01
3.34000,-1.224153e-02,4.966220e-03,5.270703e-01,1.275838e-01
3.34250,-1.225481e-02,5.000968e-03,5.276524e-01,1.275890e-01
3.34500,-1.226758e-02,5.035131e-03,5.282351e-01,1.275942e-01
3.34750,-1.228029e-02,5.069055e-03,5.288204e-01,1.275995e-01
3.35000,-1.229333e-02,5.103184e-03,5.294087e-01,1.276048e-01
3.35250,-1.230691e-02,5.137679e-03,5.299975e-01,1.276102e-01
3.35500,-1.232060e-02,5.172174e-03,5.305868e-01,1.276157e-01
3.35750,-1.233415e-02,5.206438e-03,5.311766e-01,1.276212e-01
3.36000,-1.234745e-02,5.240441e-03,5.317670e-01,1.276268e-01
3.36250,-1.235982e-02,5.274047e-03,5.323578e-01,1.276324e-01
3.36500,-1.237168e-02,5.307790e-03,5.329493e-01,1.276381e-01
3.36750,-1.238340e-02,5.341852e-03,5.335412e-01,1.276438e-01
3.37000,-1.239516e-02,5.376113e-03,5.341337e-01,1.276496e-01
3.37250,-1.240651e-02,5.410148e-03,5.347268e-01,1.276555e-01
3.37500,-1.241705e-02,5.443821e-03,5.353204e-01,1.276614e-01
3.37750,-1.242639e-02,5.476948e-03,5.359145e-01,1.276674e-01
3.38000,-1.243468e-02,5.509587e-03,5.365092e-01,1.276735e-01
3.38250,-1.244275e-02,5.542397e-03,5.371044e-01,1.276796e-01
3.38500,-1.245142e-02,5.576115e-03,5.377002e-01,1.276858e-01
3.38750,-1.246052e-02,5.610584e-03,5.382966e-01,1.276920e-01
3.39000,-1.246915e-02,5.645057e-03,5.388936e-01,1.276984e-01
3.39250,-1.247706e-02,5.679028e-03,5.394911e-01,1.277047e-01
3.39500,-1.248415e-02,5.712348e-03,5.400892e-01,1.277112e-01
3.39750,-1.249035e-02,5.744923e-03,5.406878e-01,1.277177e-01
3.40000,-1.249584e-02,5.776525e-03,5.412871e-01,1.277243e-01
3.40250,-1.250114e-02,5.807384e-03,5.418869e-01,1.277309e-01
3.40500,-1.250637e-02,5.838031e-03,5.424874e-01,1.277376e-01
3.40750,-1.251204e-02,5.868830e-03,5.430884e-01,1.277444e-01
3.41000,-1.251824e-02,5.899540e-03,5.436901e-01,1.277512e-01
3.41250,-1.252436e-02,5.929784e-03,5.442923e-01,1.277581e-01
3.41500,-1.253039e-02,5.959683e-03,5.448952e-01,1.277651e-01
3.41750,-1.253638e-02,5.989473e-03,5.454987e-01,1.277722e-01
3.42000,-1.254209e-02,6.018850e-03,5.461028e-01,1.277793e-01
3.42250,-1.254710e-02,6.047594e-03,5.467075e-01,1.277865e-01
3.42500,-1.255176e-02,6.075763e-03,5.473128e-01,1.277938e-01
3.42750,-1.255604e-02,6.103301e-03,5.479188e-01,1.278011e-01
3.43000,-1.255982e-02,6.130233e-03,5.485254e-01,1.278085e-01
3.43250,-1.256313e-02,6.156324e-03,5.491326e-01,1.278160e-01
3.43500,-1.256574e-02,6.181463e-03,5.497404e-01,1.278235e-01
3.43750,-1.256816e-02,6.206130e-03,5.503489e-01,1.278311e-01
3.44000,-1.257098e-02,6.230975e-03,5.509580e-01,1.278388e-01
3.44250,-1.257430e-02,6.256042e-03,5.515677e-01,1.278466e-01
3.44500,-1.257756e-02,6.280759e-03,5.521781e-01,1.278544e-01
3.44750,-1.258048e-02,6.304600e-03,5.527892e-01,1.278623e-01
3.45000,-1.258256e-02,6.327390e-03,5.534009e-01,1.278703e-01
3.45250,-1.258375e-02,6.348812e-03,5.540132e-01,1.278784e-01
3.45500,-1.258448e-02,6.368888e-03,5.546263e-01,1.278865e-01
3.45750,-1.258491e-02,6.388430e-03,5.552400e-01,1.278947e-01
3.46000,-1.258563e-02,6.408403e-03,5.558543e-01,1.279030e-01
3.46250,-1.258645e-02,6.428888e-03,5.564722e-01,1.279114e-01
3.46500,-1.258705e-02,6.449614e-03,5.570929e-01,1.279198e-01
3.46750,-1.258756e-02,6.470851e-03,5.577144e-01,1.279284e-01
3.47000,-1.258813e-02,6.492734e-03,5.583365e-01,1.279370e-01
3.47250,-1.258899e-02,6.515392e-03,5.589594e-01,1.279457e-01
3.47500,-1.259028e-02,6.538646e-03,5.595829e-01,1.279544e-01
3.47750,-1.259165e-02,6.562286e-03,5.602072e-01,1.279633e-01
3.48000,-1.259293e-02,6.586145e-03,5.608322e-01,1.279722e-01
3.48250,-1.259384e-02,6.609881e-03,5.614579e-01,1.279812e-01
3.48500,-1.259487e-02,6.633648e-03,5.620844e-01,1.279903e-01
3.48750,-1.259649e-02,6.657484e-03,5.627115e-01,1.279994e-01
3.49000,-1.259858e-02,6.681479e-03,5.633394e-01,1.280087e-01
3.49250,-1.260150e-02,6.705902e-03,5.639680e-01,1.280180e-01
3.49500,-1.260524e-02,6.730635e-03,5.645974e-01,1.280274e-01
3.49750,-1.260993e-02,6.755783e-03,5.652275e-01,1.280369e-01
3.50000,-1.261489e-02,6.781056e-03,5.658584e-01,1.280465e-01
3.50250,-1.261937e-02,6.805473e-03,5.664900e-01,1.280561e-01
3.50500,-1.262336e-02,6.828124e-03,5.671224e-01,1.280658e-01
3.50750,-1.262718e-02,6.849454e-03,5.677556e-01,1.280756e-01
3.51000,-1.263080e-02,6.869838e-03,5.683895e-01,1.280855e-01
3.51250,-1.263435e-02,6.889632e-03,5.690241e-01,1.280955e-01
3.51500,-1.263799e-02,6.909012e-03,5.696596e-01,1.281055e-01
3.51750,-1.264135e-02,6.927781e-03,5.702958e-01,1.281157e-01
3.52000,-1.264454e-02,6.945909e-03,5.709328e-01,1.281259e-01
3.52250,-1.264739e-02,6.963570e-03,5.715706e-01,1.281362e-01
3.52500,-1.265039e-02,6.981265e-03,5.722092e-01,1.281466e-01
3.52750,-1.265400e-02,6.998916e-03,5.728485e-01,1.281570e-01
3.53000,-1.265758e-02,7.015789e-03,5.734887e-01,1.281676e-01
3.53250,-1.266047e-02,7.030873e-03,5.741296e-01,1.281782e-01
3.53500,-1.266253e-02,7.043884e-03,5.747714e-01,1.281889e-01
3.53750,-1.266450e-02,7.055836e-03,5.754139e-01,1.281997e-01
3.54000,-1.266650e-02,7.067498e-03,5.760572e-01,1.282106e-01
3.54250,-1.266863e-02,7.079662e-03,5.767014e-01,1.282215e-01
3.54500,-1.267030e-02,7.092931e-03,5.773463e-01,1.282326e-01
3.54750,-1.267165e-02,7.107184e-03,5.779921e-01,1.282437e-01
3.55000,-1.267307e-02,7.122309e-03,5.786387e-01,1.282549e-01
3.55250,-1.267510e-02,7.138569e-03,5.792861e-01,1.282662e-01
3.55500,-1.267700e-02,7.155380e-03,5.799344e-01,1.282775e-01
3.55750,-1.267872e-02,7.172240e-03,5.805873e-01,1.282890e-01
3.56000,-1.267950e-02,7.188995e-03,5.812428e-01,1.283005e-01
3.56250,-1.267985e-02,7.205801e-03,5.818991e-01,1.283121e-01
3.56500,-1.267949e-02,7.222552e-03,5.825562e-01,1.283239e-01
3.56750,-1.267915e-02,7.239163e-03,5.832142e-01,1.283356e-01
3.57000,-1.268013e-02,7.256211e-03,5.838731e-01,1.283475e-01
3.57250,-1.268179e-02,7.273923e-03,5.845328e-01,1.283595e-01
3.57500,-1.268390e-02,7.292312e-03,5.851934e-01,1.283715e-01
3.57750,-1.268571e-02,7.310602e-03,5.858549e-01,1.283837e-01
3.58000,-1.268678e-02,7.328049e-03,5.865173e-01,1.283959e-01
3.58250,-1.268790e-02,7.344672e-03,5.871805e-01,1.284082e-01
3.58500,-1.268954e-02,7.360655e-03,5.878446e-01,1.284205e-01
3.58750,-1.269151e-02,7.376077e-03,5.885096e-01,1.284330e-01
3.59000,-1.269370e-02,7.390439e-03,5.891755e-01,1.284455e-01
3.59250,-1.269527e-02,7.403236e-03,5.898423e-01,1.284582e-01
3.59500,-1.269559e-02,7.414412e-03,5.905100e-01,1.284709e-01
3.59750,-1.269614e-02,7.424999e-03,5.911785e-01,1.284837e-01
3.60000,-1.269773e-02,7.435334e-03,5.918480e-01,1.284966e-01
3.60250,-1.270057e-02,7.445116e-03,5.925184e-01,1.285095e-01
3.60500,-1.270414e-02,7.453456e-03,5.931897e-01,1.285226e-01
3.60750,-1.270764e-02,7.459674e-03,5.938620e-01,1.285357e-01
3.61000,-1.271103e-02,7.464622e-03,5.945351e-01,1.285490e-01
3.61250,-1.271457e-02,7.469649e-03,5.952091e-01,1.285623e-01
3.61500,-1.271794e-02,7.475196e-03,5.958840e-01,1.285757e-01
3.61750,-1.272074e-02,7.481952e-03,5.965599e-01,1.285891e-01
3.62000,-1.272340e-02,7.490639e-03,5.972367e-01,1.286027e-01
3.62250,-1.272644e-02,7.501493e-03,5.979144e-01,1.286163e-01
3.62500,-1.272959e-02,7.514301e-03,5.985960e-01,1.286301e-01
3.62750,-1.273192e-02,7.528200e-03,5.992814e-01,1.286439e-01
3.63000,-1.273411e-02,7.542814e-03,5.999677e-01,1.286578e-01
3.63250,-1.273628e-02,7.557947e-03,6.006550e-01,1.286718e-01
3.63500,-1.273851e-02,7.573076e-03,6.013432e-01,1.286858e-01
3.63750,-1.274065e-02,7.587701e-03,6.020324e-01,1.287000e-01
3.64000,-1.274235e-02,7.601498e-03,6.027225e-01,1.287142e-01
3.64250,-1.274376e-02,7.614165e-03,6.034136e-01,1.287285e-01
3.64500,-1.274459e-02,7.625716e-03,6.041056e-01,1.287429e-01
3.64750,-1.274583e-02,7.637118e-03,6.047986e-01,1.287574e-01
3.65000,-1.274766e-02,7.648455e-03,6.054926e-01,1.287719e-01
3.65250,-1.274916e-02,7.659104e-03,6.061875e-01,1.287866e-01
3.65500,-1.274972e-02,7.668319e-03,6.068834e-01,1.288013e-01
3.65750,-1.275013e-02,7.676570e-03,6.075803e-01,1.288161e-01
3.66000,-1.275110e-02,7.683914e-03,6.082782e-01,1.288310e-01
3.66250,-1.275162e-02,7.689882e-03,6.089794e-01,1.288460e-01
3.66500,-1.275172e-02,7.694705e-03,6.096850e-01,1.288611e-01
3.66750,-1.275160e-02,7.698194e-03,6.103917e-01,1.288762e-01
3.67000,-1.275213e-02,7.699706e-03,6.110993e-01,1.288914e-01
3.67250,-1.275395e-02,7.700873e-03,6.118078e-01,1.289068e-01
3.67500,-1.275645e-02,7.703201e-03,6.125173e-01,1.289222e-01
3.67750,-1.275902e-02,7.706665e-03,6.132278e-01,1.289376e-01
3.68000,-1.276114e-02,7.711164e-03,6.139392e-01,1.289532e-01
3.68250,-1.276289e-02,7.716699e-03,6.146517e-01,1.289688e-01
3.68500,-1.276406e-02,7.723363e-03,6.153651e-01,1.289845e-01
3.68750,-1.276482e-02,7.731415e-03,6.160795e-01,1.290003e-01
3.69000,-1.276566e-02,7.741426e-03,6.167948e-01,1.290162e-01
3.69250,-1.276666e-02,7.752702e-03,6.175112e-01,1.290322e-01
3.69500,-1.276773e-02,7.764957e-03,6.182285e-01,1.290482e-01
3.69750,-1.276916e-02,7.778115e-03,6.189467e-01,1.290643e-01
3.70000,-1.277108e-02,7.791432e-03,6.196660e-01,1.290805e-01
3.70250,-1.277360e-02,7.804220e-03,6.203862e-01,1.290968e-01
3.70500,-1.277660e-02,7.816359e-03,6.211074e-01,1.291131e-01
3.70750,-1.277950e-02,7.827293e-03,6.218296e-01,1.291296e-01
3.71000,-1.278182e-02,7.836702e-03,6.225528e-01,1.291461e-01
3.71250,-1.278407e-02,7.844267e-03,6.232769e-01,1.291626e-01
3.71500,-1.278696e-02,7.850620e-03,6.240020e-01,1.291793e-01
3.71750,-1.279085e-02,7.856165e-03,6.247281e-01,1.291960e-01
3.72000,-1.279513e-02,7.861097e-03,6.254551e-01,1.292129e-01
3.72250,-1.280039e-02,7.865491e-03,6.261831e-01,1.292298e-01
3.72500,-1.280572e-02,7.868439e-03,6.269121e-01,1.292467e-01
3.72750,-1.281155e-02,7.869809e-03,6.276420e-01,1.292638e-01
3.73000,-1.281857e-02,7.869469e-03,6.283728e-01,1.292809e-01
3.73250,-1.282605e-02,7.868983e-03,6.291047e-01,1.292981e-01
3.73500,-1.283293e-02,7.870009e-03,6.298375e-01,1.293154e-01
3.73750,-1.283910e-02,7.872138e-03,6.305712e-01,1.293327e-01
3.74000,-1.284496e-02,7.876259e-03,6.313059e-01,1.293501e-01
3.74250,-1.285029e-02,7.882115e-03,6.320416e-01,1.293676e-01
3.74500,-1.285479e-02,7.890034e-03,6.327782e-01,1.293852e-01
3.74750,-1.285875e-02,7.899951e-03,6.335158e-01,1.294028e-01
3.75000,-1.286209e-02,7.910904e-03,6.342543e-01,1.294205e-01
3.75250,-1.286509e-02,7.922640e-03,6.349938e-01,1.294383e-01
3.75500,-1.286815e-02,7.934499e-03,6.357342e-01,1.294562e-01
3.75750,-1.287189e-02,7.946480e-03,6.364756e-01,1.294741e-01
3.76000,-1.287640e-02,7.957207e-03,6.372179e-01,1.294921e-01
3.76250,-1.288157e-02,7.966671e-03,6.379612e-01,1.295101e-01
3.76500,-1.288644e-02,7.974810e-03,6.387053e-01,1.295282e-01
3.76750,-1.289141e-02,7.982317e-03,6.394504e-01,1.295464e-01
3.77000,-1.289732e-02,7.990416e-03,6.401964e-01,1.295647e-01
3.77250,-1.290367e-02,7.998202e-03,6.409434e-01,1.295830e-01
3.77500,-1.290965e-02,8.005167e-03,6.416912e-01,1.296014e-01
3.77750,-1.291564e-02,8.011301e-03,6.424400e-01,1.296199e-01
3.78000,-1.292100e-02,8.015904e-03,6.431897e-01,1.296384e-01
3.78250,-1.292661e-02,8.018953e-03,6.439403e-01,1.296571e-01
3.78500,-1.293372e-02,8.020012e-03,6.446918e-01,1.296757e-01
3.78750,-1.294201e-02,8.020082e-03,6.454481e-01,1.296945e-01
3.79000,-1.294943e-02,8.020642e-03,6.462060e-01,1.297133e-01
