t,cx,cy,theta,Vc_x,Vc_y,omega
5.95250,0.556574,0.762554,-0.893431,2.440853e-01,-5.487595e-02,-1.378356e-01
5.95500,0.557184,0.762415,-0.893774,2.439424e-01,-5.554452e-02,-1.374242e-01
5.95750,0.557793,0.762274,-0.894116,2.438046e-01,-5.621067e-02,-1.368632e-01
5.96000,0.558402,0.762132,-0.894457,2.436737e-01,-5.687656e-02,-1.361918e-01
5.96250,0.559011,0.761988,-0.894795,2.435486e-01,-5.754134e-02,-1.354390e-01
5.96500,0.559620,0.761843,-0.895132,2.434310e-01,-5.820837e-02,-1.346306e-01
5.96750,0.560228,0.761696,-0.895466,2.433196e-01,-5.887622e-02,-1.337761e-01
5.97000,0.560836,0.761547,-0.895799,2.432110e-01,-5.954739e-02,-1.329085e-01
5.97250,0.561444,0.761396,-0.896129,2.431024e-01,-6.022070e-02,-1.320492e-01
5.97500,0.562051,0.761244,-0.896457,2.429930e-01,-6.089788e-02,-1.312266e-01
5.97750,0.562659,0.761090,-0.896783,2.428807e-01,-6.157797e-02,-1.304535e-01
5.98000,0.563266,0.760934,-0.897107,2.427631e-01,-6.226177e-02,-1.297592e-01
5.98250,0.563872,0.760777,-0.897430,2.426387e-01,-6.294869e-02,-1.291498e-01
5.98500,0.564478,0.760618,-0.897752,2.425005e-01,-6.363904e-02,-1.286554e-01
5.98750,0.565084,0.760457,-0.898073,2.423443e-01,-6.433228e-02,-1.283004e-01
5.99000,0.565690,0.760294,-0.898393,2.421665e-01,-6.502755e-02,-1.281096e-01
5.99250,0.566295,0.760130,-0.898713,2.419617e-01,-6.572503e-02,-1.281172e-01
5.99500,0.566899,0.759964,-0.899034,2.417279e-01,-6.642302e-02,-1.283239e-01
5.99750,0.567503,0.759796,-0.899356,2.414640e-01,-6.712083e-02,-1.287252e-01
6.00000,0.568106,0.759627,-0.899679,2.411777e-01,-6.781676e-02,-1.292719e-01
6.00250,0.568708,0.759455,-0.900004,2.408779e-01,-6.851153e-02,-1.298759e-01
6.00500,0.569309,0.759282,-0.900330,2.405663e-01,-6.920538e-02,-1.304560e-01
6.00750,0.569910,0.759108,-0.900657,2.402493e-01,-6.989744e-02,-1.309325e-01
6.01000,0.570510,0.758931,-0.900985,2.399292e-01,-7.058891e-02,-1.312628e-01
6.01250,0.571109,0.758753,-0.901314,2.396107e-01,-7.127894e-02,-1.314149e-01
6.01500,0.571707,0.758573,-0.901642,2.392948e-01,-7.196827e-02,-1.313839e-01
6.01750,0.572304,0.758391,-0.901970,2.389816e-01,-7.265674e-02,-1.311836e-01
6.02000,0.572901,0.758208,-0.902297,2.386717e-01,-7.334549e-02,-1.308393e-01
6.02250,0.573497,0.758023,-0.902623,2.383672e-01,-7.403355e-02,-1.303750e-01
6.02500,0.574092,0.757836,-0.902948,2.380695e-01,-7.472145e-02,-1.298133e-01
6.02750,0.574686,0.757648,-0.903271,2.377769e-01,-7.540940e-02,-1.291772e-01
6.03000,0.575280,0.757457,-0.903592,2.374915e-01,-7.609676e-02,-1.284876e-01
6.03250,0.575873,0.757265,-0.903911,2.372109e-01,-7.678495e-02,-1.277689e-01
6.03500,0.576466,0.757072,-0.904229,2.369305e-01,-7.747541e-02,-1.270502e-01
6.03750,0.577057,0.756876,-0.904545,2.366489e-01,-7.816779e-02,-1.263592e-01
6.04000,0.577648,0.756679,-0.904859,2.363662e-01,-7.886292e-02,-1.257233e-01
6.04250,0.578238,0.756480,-0.905172,2.360796e-01,-7.956104e-02,-1.251571e-01
6.04500,0.578828,0.756280,-0.905484,2.357844e-01,-8.026246e-02,-1.246849e-01
6.04750,0.579416,0.756077,-0.905795,2.354787e-01,-8.096635e-02,-1.243184e-01
6.05000,0.580004,0.755873,-0.906105,2.351598e-01,-8.167192e-02,-1.240729e-01
6.05250,0.580591,0.755667,-0.906415,2.348230e-01,-8.237879e-02,-1.239695e-01
6.05500,0.581178,0.755459,-0.906725,2.344644e-01,-8.308764e-02,-1.240209e-01
6.05750,0.581763,0.755250,-0.907035,2.340802e-01,-8.379939e-02,-1.242453e-01
6.06000,0.582347,0.755039,-0.907347,2.336679e-01,-8.451344e-02,-1.246586e-01
6.06250,0.582930,0.754826,-0.907660,2.332238e-01,-8.522812e-02,-1.252609e-01
6.06500,0.583512,0.754611,-0.907975,2.327511e-01,-8.594211e-02,-1.260213e-01
6.06750,0.584093,0.754394,-0.908292,2.322611e-01,-8.665594e-02,-1.268609e-01
6.07000,0.584672,0.754176,-0.908612,2.317556e-01,-8.736853e-02,-1.277109e-01
6.07250,0.585250,0.753955,-0.908933,2.312391e-01,-8.808021e-02,-1.285051e-01
6.07500,0.585827,0.753733,-0.909256,2.307148e-01,-8.879078e-02,-1.291901e-01
6.07750,0.586402,0.753510,-0.909580,2.301871e-01,-8.949955e-02,-1.297271e-01
6.08000,0.586976,0.753284,-0.909905,2.296568e-01,-9.020609e-02,-1.300945e-01
6.08250,0.587549,0.753057,-0.910231,2.291252e-01,-9.091176e-02,-1.302960e-01
6.08500,0.588121,0.752828,-0.910557,2.285940e-01,-9.161553e-02,-1.303520e-01
6.08750,0.588691,0.752597,-0.910883,2.280631e-01,-9.231660e-02,-1.302867e-01
6.09000,0.589260,0.752364,-0.911208,2.275323e-01,-9.301618e-02,-1.301282e-01
6.09250,0.589827,0.752130,-0.911533,2.270018e-01,-9.371465e-02,-1.298972e-01
6.09500,0.590393,0.751894,-0.911857,2.264738e-01,-9.441211e-02,-1.296087e-01
6.09750,0.590958,0.751656,-0.912180,2.259470e-01,-9.510799e-02,-1.292691e-01
6.10000,0.591522,0.751417,-0.912502,2.254197e-01,-9.580258e-02,-1.288918e-01
6.10250,0.592084,0.751176,-0.912824,2.248906e-01,-9.649797e-02,-1.284923e-01
6.10500,0.592645,0.750933,-0.913144,2.243587e-01,-9.719498e-02,-1.280821e-01
6.10750,0.593204,0.750688,-0.913463,2.238200e-01,-9.789483e-02,-1.276813e-01
6.11000,0.593763,0.750441,-0.913781,2.232720e-01,-9.859802e-02,-1.273098e-01
6.11250,0.594319,0.750193,-0.914099,2.227149e-01,-9.930366e-02,-1.269803e-01
6.11500,0.594875,0.749943,-0.914415,2.221452e-01,-1.000117e-01,-1.267103e-01
6.11750,0.595429,0.749691,-0.914732,2.215592e-01,-1.007229e-01,-1.265099e-01
6.12000,0.595981,0.749438,-0.915048,2.209569e-01,-1.014364e-01,-1.263864e-01
6.12250,0.596532,0.749182,-0.915364,2.203347e-01,-1.021506e-01,-1.263566e-01
6.12500,0.597081,0.748925,-0.915680,2.196902e-01,-1.028638e-01,-1.264325e-01
6.12750,0.597629,0.748666,-0.915996,2.190202e-01,-1.035760e-01,-1.266248e-01
6.13000,0.598175,0.748406,-0.916314,2.183220e-01,-1.042868e-01,-1.269338e-01
6.13250,0.598719,0.748143,-0.916632,2.175948e-01,-1.049947e-01,-1.273487e-01
6.13500,0.599261,0.747879,-0.916951,2.168437e-01,-1.056993e-01,-1.278326e-01
6.13750,0.599801,0.747613,-0.917272,2.160763e-01,-1.063993e-01,-1.283217e-01
6.14000,0.600339,0.747345,-0.917594,2.152950e-01,-1.070947e-01,-1.287649e-01
6.14250,0.600875,0.747076,-0.917917,2.145062e-01,-1.077844e-01,-1.291103e-01
6.14500,0.601410,0.746804,-0.918240,2.137117e-01,-1.084681e-01,-1.293200e-01
6.14750,0.601942,0.746532,-0.918564,2.129150e-01,-1.091464e-01,-1.293694e-01
6.15000,0.602472,0.746257,-0.918887,2.121203e-01,-1.098192e-01,-1.292565e-01
6.15250,0.603001,0.745981,-0.919209,2.113302e-01,-1.104860e-01,-1.289787e-01
6.15500,0.603527,0.745703,-0.919531,2.105455e-01,-1.111486e-01,-1.285495e-01
6.15750,0.604051,0.745423,-0.919851,2.097665e-01,-1.118075e-01,-1.279896e-01
6.16000,0.604574,0.745142,-0.920169,2.089942e-01,-1.124631e-01,-1.273234e-01
6.16250,0.605094,0.744859,-0.920485,2.082284e-01,-1.131152e-01,-1.265789e-01
6.16500,0.605613,0.744575,-0.920800,2.074697e-01,-1.137653e-01,-1.257740e-01
6.16750,0.606130,0.744289,-0.921112,2.067183e-01,-1.144159e-01,-1.249355e-01
6.17000,0.606645,0.744001,-0.921422,2.059742e-01,-1.150669e-01,-1.240761e-01
6.17250,0.607158,0.743712,-0.921730,2.052353e-01,-1.157183e-01,-1.232108e-01
6.17500,0.607669,0.743421,-0.922036,2.045010e-01,-1.163705e-01,-1.223495e-01
6.17750,0.608179,0.743129,-0.922340,2.037698e-01,-1.170232e-01,-1.215064e-01
6.18000,0.608686,0.742834,-0.922642,2.030410e-01,-1.176754e-01,-1.207007e-01
6.18250,0.609192,0.742539,-0.922942,2.023116e-01,-1.183273e-01,-1.199537e-01
6.18500,0.609696,0.742241,-0.923240,2.015804e-01,-1.189792e-01,-1.192758e-01
6.18750,0.610198,0.741942,-0.923537,2.008456e-01,-1.196320e-01,-1.186754e-01
6.19000,0.610698,0.741641,-0.923832,2.001043e-01,-1.202858e-01,-1.181676e-01
6.19250,0.611197,0.741339,-0.924126,1.993551e-01,-1.209396e-01,-1.177550e-01
6.19500,0.611693,0.741035,-0.924420,1.985957e-01,-1.215944e-01,-1.174395e-01
6.19750,0.612188,0.740729,-0.924713,1.978234e-01,-1.222486e-01,-1.172260e-01
6.20000,0.612680,0.740422,-0.925006,1.970368e-01,-1.229020e-01,-1.171110e-01
6.20250,0.613171,0.740113,-0.925299,1.962336e-01,-1.235548e-01,-1.171007e-01
6.20500,0.613659,0.739803,-0.925592,1.954110e-01,-1.242067e-01,-1.171978e-01
6.20750,0.614146,0.739491,-0.925885,1.945684e-01,-1.248578e-01,-1.174050e-01
6.21000,0.614630,0.739177,-0.926179,1.937082e-01,-1.255074e-01,-1.177068e-01
6.21250,0.615112,0.738861,-0.926474,1.928357e-01,-1.261548e-01,-1.180639e-01
6.21500,0.615592,0.738544,-0.926771,1.919514e-01,-1.268007e-01,-1.184416e-01
6.21750,0.616070,0.738226,-0.927068,1.910585e-01,-1.274443e-01,-1.188057e-01
6.22000,0.616545,0.737906,-0.927365,1.901592e-01,-1.280851e-01,-1.191324e-01
6.22250,0.617018,0.737584,-0.927664,1.892551e-01,-1.287220e-01,-1.194061e-01
6.22500,0.617489,0.737260,-0.927963,1.883482e-01,-1.293538e-01,-1.196107e-01
6.22750,0.617958,0.736935,-0.928262,1.874400e-01,-1.299808e-01,-1.197364e-01
6.23000,0.618424,0.736609,-0.928562,1.865308e-01,-1.306029e-01,-1.197823e-01
6.23250,0.618888,0.736281,-0.928861,1.856221e-01,-1.312194e-01,-1.197500e-01
6.23500,0.619350,0.735951,-0.929160,1.847139e-01,-1.318288e-01,-1.196449e-01
6.23750,0.619809,0.735620,-0.929459,1.838053e-01,-1.324318e-01,-1.194770e-01
6.24000,0.620267,0.735288,-0.929757,1.828965e-01,-1.330287e-01,-1.192530e-01
6.24250,0.620722,0.734954,-0.930055,1.819883e-01,-1.336201e-01,-1.189793e-01
6.24500,0.621174,0.734618,-0.930351,1.810805e-01,-1.342068e-01,-1.186623e-01
6.24750,0.621625,0.734281,-0.930647,1.801728e-01,-1.347895e-01,-1.183050e-01
6.25000,0.622073,0.733943,-0.930942,1.792652e-01,-1.353687e-01,-1.179096e-01
6.25250,0.622519,0.733603,-0.931235,1.783573e-01,-1.359451e-01,-1.174763e-01
6.25500,0.622962,0.733262,-0.931528,1.774487e-01,-1.365193e-01,-1.170090e-01
6.25750,0.623404,0.732919,-0.931819,1.765381e-01,-1.370917e-01,-1.165146e-01
6.26000,0.623843,0.732575,-0.932109,1.756251e-01,-1.376630e-01,-1.160012e-01
6.26250,0.624280,0.732229,-0.932398,1.747097e-01,-1.382328e-01,-1.154764e-01
6.26500,0.624714,0.731882,-0.932685,1.737914e-01,-1.388007e-01,-1.149462e-01
6.26750,0.625146,0.731534,-0.932971,1.728696e-01,-1.393662e-01,-1.144187e-01
6.27000,0.625576,0.731184,-0.933256,1.719438e-01,-1.399294e-01,-1.139020e-01
6.27250,0.626004,0.730833,-0.933540,1.710132e-01,-1.404904e-01,-1.133985e-01
6.27500,0.626429,0.730480,-0.933822,1.700777e-01,-1.410501e-01,-1.129186e-01
6.27750,0.626852,0.730126,-0.934103,1.691362e-01,-1.416077e-01,-1.124715e-01
6.28000,0.627272,0.729771,-0.934383,1.681887e-01,-1.421632e-01,-1.120719e-01
6.28250,0.627690,0.729414,-0.934663,1.672346e-01,-1.427161e-01,-1.117249e-01
6.28500,0.628106,0.729056,-0.934941,1.662730e-01,-1.432658e-01,-1.114401e-01
6.28750,0.628519,0.728696,-0.935219,1.653022e-01,-1.438133e-01,-1.112192e-01
6.29000,0.628930,0.728335,-0.935497,1.643226e-01,-1.443572e-01,-1.110611e-01
6.29250,0.629338,0.727973,-0.935774,1.633313e-01,-1.448976e-01,-1.109631e-01
6.29500,0.629744,0.727609,-0.936052,1.623300e-01,-1.454345e-01,-1.109075e-01
6.29750,0.630147,0.727244,-0.936329,1.613196e-01,-1.459689e-01,-1.108800e-01
6.30000,0.630548,0.726878,-0.936606,1.603035e-01,-1.465013e-01,-1.108500e-01
6.30250,0.630946,0.726511,-0.936883,1.592826e-01,-1.470314e-01,-1.107960e-01
6.30500,0.631342,0.726142,-0.937160,1.582589e-01,-1.475589e-01,-1.106973e-01
6.30750,0.631735,0.725772,-0.937436,1.572334e-01,-1.480833e-01,-1.105415e-01
6.31000,0.632126,0.725400,-0.937712,1.562082e-01,-1.486045e-01,-1.103245e-01
6.31250,0.632514,0.725027,-0.937987,1.551846e-01,-1.491226e-01,-1.100553e-01
6.31500,0.632899,0.724653,-0.938261,1.541636e-01,-1.496370e-01,-1.097474e-01
6.31750,0.633282,0.724278,-0.938535,1.531454e-01,-1.501469e-01,-1.094190e-01
6.32000,0.633662,0.723901,-0.938807,1.521297e-01,-1.506519e-01,-1.090855e-01
6.32250,0.634040,0.723523,-0.939079,1.511167e-01,-1.511523e-01,-1.087612e-01
6.32500,0.634415,0.723144,-0.939351,1.501066e-01,-1.516478e-01,-1.084588e-01
6.32750,0.634788,0.722764,-0.939621,1.490987e-01,-1.521381e-01,-1.081845e-01
6.33000,0.635158,0.722382,-0.939891,1.480927e-01,-1.526221e-01,-1.079396e-01
6.33250,0.635526,0.721999,-0.940160,1.470890e-01,-1.530998e-01,-1.077220e-01
6.33500,0.635891,0.721616,-0.940429,1.460872e-01,-1.535713e-01,-1.075278e-01
6.33750,0.636254,0.721230,-0.940697,1.450866e-01,-1.540371e-01,-1.073470e-01
6.34000,0.636614,0.720844,-0.940965,1.440871e-01,-1.544978e-01,-1.071698e-01
6.34250,0.636972,0.720457,-0.941233,1.430888e-01,-1.549534e-01,-1.069845e-01
6.34500,0.637327,0.720068,-0.941500,1.420917e-01,-1.554044e-01,-1.067811e-01
6.34750,0.637680,0.719679,-0.941766,1.410951e-01,-1.558508e-01,-1.065494e-01
6.35000,0.638030,0.719288,-0.942032,1.400986e-01,-1.562929e-01,-1.062894e-01
6.35250,0.638378,0.718896,-0.942297,1.391011e-01,-1.567308e-01,-1.059998e-01
6.35500,0.638723,0.718503,-0.942561,1.381024e-01,-1.571650e-01,-1.056834e-01
6.35750,0.639066,0.718109,-0.942824,1.371025e-01,-1.575958e-01,-1.053456e-01
6.36000,0.639406,0.717714,-0.943087,1.361006e-01,-1.580239e-01,-1.049887e-01
6.36250,0.639744,0.717318,-0.943348,1.350963e-01,-1.584494e-01,-1.046167e-01
6.36500,0.640079,0.716921,-0.943609,1.340892e-01,-1.588723e-01,-1.042281e-01
6.36750,0.640412,0.716523,-0.943869,1.330799e-01,-1.592922e-01,-1.038288e-01
6.37000,0.640742,0.716123,-0.944127,1.320676e-01,-1.597090e-01,-1.034204e-01
6.37250,0.641070,0.715723,-0.944385,1.310535e-01,-1.601229e-01,-1.030077e-01
6.37500,0.641395,0.715322,-0.944641,1.300374e-01,-1.605331e-01,-1.025908e-01
6.37750,0.641717,0.714919,-0.944896,1.290198e-01,-1.609394e-01,-1.021714e-01
6.38000,0.642037,0.714516,-0.945151,1.280019e-01,-1.613417e-01,-1.017553e-01
6.38250,0.642355,0.714112,-0.945404,1.269827e-01,-1.617399e-01,-1.013478e-01
6.38500,0.642670,0.713706,-0.945657,1.259623e-01,-1.621338e-01,-1.009542e-01
6.38750,0.642982,0.713300,-0.945908,1.249403e-01,-1.625237e-01,-1.005809e-01
6.39000,0.643292,0.712893,-0.946159,1.239161e-01,-1.629092e-01,-1.002237e-01
6.39250,0.643599,0.712484,-0.946408,1.228897e-01,-1.632910e-01,-9.988505e-02
6.39500,0.643904,0.712075,-0.946657,1.218607e-01,-1.636695e-01,-9.956423e-02
6.39750,0.644206,0.711665,-0.946905,1.208286e-01,-1.640447e-01,-9.926387e-02
6.40000,0.644505,0.711254,-0.947153,1.197927e-01,-1.644167e-01,-9.898063e-02
6.40250,0.644802,0.710842,-0.947400,1.187532e-01,-1.647862e-01,-9.871388e-02
6.40500,0.645096,0.710429,-0.947646,1.177100e-01,-1.651531e-01,-9.846301e-02
6.40750,0.645388,0.710016,-0.947891,1.166630e-01,-1.655173e-01,-9.822577e-02
6.41000,0.645677,0.709601,-0.948136,1.156128e-01,-1.658786e-01,-9.800048e-02
6.41250,0.645963,0.709185,-0.948381,1.145602e-01,-1.662366e-01,-9.778822e-02
6.41500,0.646247,0.708769,-0.948625,1.135060e-01,-1.665907e-01,-9.759088e-02
6.41750,0.646528,0.708351,-0.948868,1.124509e-01,-1.669413e-01,-9.741043e-02
6.42000,0.646807,0.707933,-0.949111,1.113947e-01,-1.672876e-01,-9.725136e-02
6.42250,0.647083,0.707514,-0.949354,1.103381e-01,-1.676293e-01,-9.711769e-02
6.42500,0.647356,0.707094,-0.949597,1.092815e-01,-1.679659e-01,-9.701013e-02
6.42750,0.647626,0.706673,-0.949839,1.082250e-01,-1.682970e-01,-9.692688e-02
6.43000,0.647894,0.706252,-0.950081,1.071695e-01,-1.686225e-01,-9.686305e-02
6.43250,0.648160,0.705830,-0.950323,1.061149e-01,-1.689417e-01,-9.681328e-02
6.43500,0.648422,0.705406,-0.950565,1.050608e-01,-1.692553e-01,-9.676453e-02
6.43750,0.648682,0.704983,-0.950807,1.040075e-01,-1.695631e-01,-9.671006e-02
6.44000,0.648940,0.704558,-0.951049,1.029547e-01,-1.698651e-01,-9.664415e-02
6.44250,0.649194,0.704132,-0.951290,1.019029e-01,-1.701603e-01,-9.655968e-02
6.44500,0.649446,0.703706,-0.951531,1.008528e-01,-1.704489e-01,-9.645011e-02
6.44750,0.649696,0.703279,-0.951772,9.980401e-02,-1.707313e-01,-9.631205e-02
6.45000,0.649943,0.702852,-0.952012,9.875647e-02,-1.710074e-01,-9.614385e-02
6.45250,0.650187,0.702424,-0.952252,9.771029e-02,-1.712774e-01,-9.594366e-02
6.45500,0.650429,0.701995,-0.952491,9.666581e-02,-1.715423e-01,-9.571323e-02
6.45750,0.650668,0.701565,-0.952730,9.562322e-02,-1.718020e-01,-9.545266e-02
6.46000,0.650904,0.701135,-0.952968,9.458289e-02,-1.720571e-01,-9.515956e-02
6.46250,0.651138,0.700705,-0.953205,9.354506e-02,-1.723082e-01,-9.483277e-02
6.46500,0.651369,0.700273,-0.953441,9.251021e-02,-1.725547e-01,-9.447404e-02
6.46750,0.651598,0.699841,-0.953676,9.147851e-02,-1.727970e-01,-9.408682e-02
6.47000,0.651824,0.699409,-0.953911,9.045051e-02,-1.730348e-01,-9.367389e-02
6.47250,0.652048,0.698975,-0.954144,8.942696e-02,-1.732685e-01,-9.323953e-02
6.47500,0.652269,0.698542,-0.954376,8.840853e-02,-1.734986e-01,-9.278831e-02
6.47750,0.652487,0.698107,-0.954606,8.739546e-02,-1.737253e-01,-9.232442e-02
6.48000,0.652703,0.697672,-0.954836,8.638804e-02,-1.739488e-01,-9.185275e-02
6.48250,0.652917,0.697237,-0.955065,8.538579e-02,-1.741694e-01,-9.137738e-02
6.48500,0.653128,0.696801,-0.955292,8.438901e-02,-1.743866e-01,-9.090225e-02
6.48750,0.653336,0.696365,-0.955518,8.339715e-02,-1.746005e-01,-9.042652e-02
6.49000,0.653542,0.695928,-0.955743,8.241026e-02,-1.748116e-01,-8.995376e-02
6.49250,0.653746,0.695490,-0.955967,8.142780e-02,-1.750197e-01,-8.948938e-02
6.49500,0.653947,0.695052,-0.956189,8.045010e-02,-1.752246e-01,-8.903945e-02
6.49750,0.654146,0.694613,-0.956411,7.947632e-02,-1.754261e-01,-8.860598e-02
6.50000,0.654342,0.694174,-0.956631,7.850678e-02,-1.756242e-01,-8.819031e-02
6.50250,0.654536,0.693735,-0.956851,7.754151e-02,-1.758188e-01,-8.779293e-02
6.50500,0.654727,0.693295,-0.957069,7.658045e-02,-1.760099e-01,-8.741406e-02
6.50750,0.654916,0.692854,-0.957287,7.562330e-02,-1.761974e-01,-8.705689e-02
6.51000,0.655103,0.692413,-0.957504,7.467017e-02,-1.763807e-01,-8.672374e-02
6.51250,0.655287,0.691972,-0.957720,7.372043e-02,-1.765603e-01,-8.641452e-02
6.51500,0.655469,0.691530,-0.957935,7.277411e-02,-1.767366e-01,-8.613092e-02
6.51750,0.655649,0.691088,-0.958150,7.182962e-02,-1.769088e-01,-8.587372e-02
6.52000,0.655826,0.690645,-0.958364,7.088700e-02,-1.770766e-01,-8.563910e-02
6.52250,0.656001,0.690202,-0.958577,6.994594e-02,-1.772401e-01,-8.542467e-02
6.52500,0.656173,0.689758,-0.958790,6.900571e-02,-1.773992e-01,-8.522284e-02
6.52750,0.656344,0.689315,-0.959003,6.806595e-02,-1.775537e-01,-8.502691e-02
6.53000,0.656511,0.688870,-0.959215,6.712656e-02,-1.777033e-01,-8.483246e-02
6.53250,0.656677,0.688426,-0.959427,6.618668e-02,-1.778475e-01,-8.463616e-02
6.53500,0.656840,0.687981,-0.959638,6.524628e-02,-1.779859e-01,-8.443645e-02
6.53750,0.657001,0.687535,-0.959848,6.430545e-02,-1.781181e-01,-8.422859e-02
6.54000,0.657159,0.687090,-0.960058,6.336434e-02,-1.782446e-01,-8.400885e-02
6.54250,0.657315,0.686644,-0.960268,6.242282e-02,-1.783652e-01,-8.377329e-02
6.54500,0.657469,0.686198,-0.960476,6.148126e-02,-1.784801e-01,-8.352165e-02
6.54750,0.657620,0.685751,-0.960685,6.053930e-02,-1.785895e-01,-8.325353e-02
6.55000,0.657769,0.685305,-0.960892,5.959723e-02,-1.786935e-01,-8.297034e-02
6.55250,0.657916,0.684858,-0.961099,5.865537e-02,-1.787921e-01,-8.267090e-02
6.55500,0.658060,0.684410,-0.961305,5.771410e-02,-1.788857e-01,-8.235634e-02
6.55750,0.658202,0.683963,-0.961510,5.677317e-02,-1.789736e-01,-8.202941e-02
6.56000,0.658342,0.683515,-0.961714,5.583298e-02,-1.790566e-01,-8.169327e-02
6.56250,0.658479,0.683067,-0.961917,5.489360e-02,-1.791351e-01,-8.134931e-02
6.56500,0.658614,0.682619,-0.962120,5.395612e-02,-1.792093e-01,-8.099959e-02
6.56750,0.658746,0.682171,-0.962321,5.302070e-02,-1.792798e-01,-8.064493e-02
6.57000,0.658877,0.681723,-0.962522,5.208782e-02,-1.793466e-01,-8.028562e-02
6.57250,0.659004,0.681274,-0.962722,5.115701e-02,-1.794105e-01,-7.992228e-02
6.57500,0.659130,0.680826,-0.962921,5.022872e-02,-1.794715e-01,-7.955609e-02
6.57750,0.659253,0.680377,-0.963119,4.930330e-02,-1.795297e-01,-7.918878e-02
6.58000,0.659374,0.679928,-0.963316,4.838066e-02,-1.795848e-01,-7.882222e-02
6.58250,0.659493,0.679479,-0.963512,4.746061e-02,-1.796378e-01,-7.845990e-02
6.58500,0.659609,0.679029,-0.963707,4.654323e-02,-1.796886e-01,-7.810702e-02
6.58750,0.659723,0.678580,-0.963902,4.562884e-02,-1.797373e-01,-7.776970e-02
6.59000,0.659835,0.678131,-0.964095,4.471715e-02,-1.797836e-01,-7.745222e-02
6.59250,0.659945,0.677681,-0.964288,4.380811e-02,-1.798273e-01,-7.715463e-02
6.59500,0.660052,0.677231,-0.964480,4.290143e-02,-1.798686e-01,-7.687826e-02
6.59750,0.660157,0.676782,-0.964672,4.199739e-02,-1.799070e-01,-7.662940e-02
6.60000,0.660260,0.676332,-0.964863,4.109534e-02,-1.799421e-01,-7.641203e-02
6.60250,0.660360,0.675882,-0.965054,4.019485e-02,-1.799739e-01,-7.622907e-02
6.60500,0.660458,0.675432,-0.965244,3.929561e-02,-1.800021e-01,-7.607661e-02
6.60750,0.660554,0.674982,-0.965434,3.839739e-02,-1.800269e-01,-7.595208e-02
6.61000,0.660648,0.674532,-0.965623,3.750029e-02,-1.800474e-01,-7.585093e-02
6.61250,0.660740,0.674082,-0.965813,3.660434e-02,-1.800638e-01,-7.576708e-02
6.61500,0.660829,0.673631,-0.966002,3.570907e-02,-1.800756e-01,-7.569297e-02
6.61750,0.660916,0.673181,-0.966191,3.481472e-02,-1.800830e-01,-7.562221e-02
6.62000,0.661001,0.672731,-0.966380,3.392105e-02,-1.800859e-01,-7.555015e-02
6.62250,0.661083,0.672281,-0.966569,3.302821e-02,-1.800840e-01,-7.547259e-02
6.62500,0.661164,0.671831,-0.966757,3.213604e-02,-1.800780e-01,-7.538712e-02
6.62750,0.661242,0.671380,-0.966945,3.124498e-02,-1.800674e-01,-7.528791e-02
6.63000,0.661318,0.670930,-0.967133,3.035564e-02,-1.800522e-01,-7.516919e-02
6.63250,0.661391,0.670480,-0.967321,2.946814e-02,-1.800326e-01,-7.502594e-02
6.63500,0.661463,0.670030,-0.967508,2.858254e-02,-1.800090e-01,-7.485509e-02
6.63750,0.661532,0.669580,-0.967694,2.769939e-02,-1.799818e-01,-7.465833e-02
6.64000,0.661599,0.669130,-0.967881,2.681894e-02,-1.799506e-01,-7.443828e-02
6.64250,0.661664,0.668681,-0.968066,2.594181e-02,-1.799156e-01,-7.419532e-02
6.64500,0.661727,0.668231,-0.968251,2.506816e-02,-1.798775e-01,-7.393056e-02
6.64750,0.661787,0.667781,-0.968435,2.419813e-02,-1.798357e-01,-7.364744e-02
6.65000,0.661845,0.667332,-0.968618,2.333229e-02,-1.797908e-01,-7.334988e-02
6.65250,0.661902,0.666882,-0.968801,2.247119e-02,-1.797425e-01,-7.304055e-02
6.65500,0.661956,0.666433,-0.968983,2.161513e-02,-1.796914e-01,-7.272163e-02
6.65750,0.662008,0.665984,-0.969164,2.076400e-02,-1.796379e-01,-7.239235e-02
6.66000,0.662057,0.665535,-0.969344,1.991801e-02,-1.795821e-01,-7.205453e-02
6.66250,0.662105,0.665086,-0.969523,1.907702e-02,-1.795239e-01,-7.170968e-02
6.66500,0.662151,0.664638,-0.969702,1.824117e-02,-1.794635e-01,-7.136131e-02
6.66750,0.662194,0.664189,-0.969879,1.741067e-02,-1.794008e-01,-7.101151e-02
