t,cx,cy,theta,Fx,Fy,Mz,Cx,Cy,Cm
2.72000,0.328285,0.577143,-0.324683,4.621538e-02,-5.410902e-02,1.350869e-02,-0.2311,0.2705,-0.1689
2.72250,0.328087,0.577418,-0.324970,4.620296e-02,-5.415874e-02,1.352320e-02,-0.2310,0.2708,-0.1690
2.72500,0.327890,0.577694,-0.325257,4.618301e-02,-5.419196e-02,1.353373e-02,-0.2309,0.2710,-0.1692
2.72750,0.327692,0.577970,-0.325543,4.615594e-02,-5.421454e-02,1.354201e-02,-0.2308,0.2711,-0.1693
2.73000,0.327495,0.578246,-0.325828,4.612257e-02,-5.422576e-02,1.354803e-02,-0.2306,0.2711,-0.1694
2.73250,0.327298,0.578523,-0.326113,4.608780e-02,-5.422598e-02,1.355125e-02,-0.2304,0.2711,-0.1694
2.73500,0.327102,0.578800,-0.326398,4.605227e-02,-5.421497e-02,1.355178e-02,-0.2303,0.2711,-0.1694
2.73750,0.326906,0.579077,-0.326683,4.602029e-02,-5.419067e-02,1.354870e-02,-0.2301,0.2710,-0.1694
2.74000,0.326709,0.579355,-0.326967,4.599256e-02,-5.414863e-02,1.354071e-02,-0.2300,0.2707,-0.1693
2.74250,0.326514,0.579633,-0.327251,4.596832e-02,-5.408801e-02,1.352728e-02,-0.2298,0.2704,-0.1691
2.74500,0.326318,0.579911,-0.327534,4.594642e-02,-5.400997e-02,1.350892e-02,-0.2297,0.2700,-0.1689
2.74750,0.326123,0.580190,-0.327818,4.592728e-02,-5.391576e-02,1.348609e-02,-0.2296,0.2696,-0.1686
2.75000,0.325928,0.580469,-0.328100,4.590889e-02,-5.380635e-02,1.345909e-02,-0.2295,0.2690,-0.1682
2.75250,0.325733,0.580748,-0.328383,4.589077e-02,-5.368358e-02,1.342850e-02,-0.2295,0.2684,-0.1679
2.75500,0.325538,0.581028,-0.328664,4.587100e-02,-5.354866e-02,1.339462e-02,-0.2294,0.2677,-0.1674
2.75750,0.325344,0.581308,-0.328946,4.584697e-02,-5.339988e-02,1.335697e-02,-0.2292,0.2670,-0.1670
2.76000,0.325150,0.581588,-0.329227,4.581501e-02,-5.324102e-02,1.331723e-02,-0.2291,0.2662,-0.1665
2.76250,0.324956,0.581869,-0.329508,4.577666e-02,-5.307385e-02,1.327549e-02,-0.2289,0.2654,-0.1659
2.76500,0.324763,0.582150,-0.329789,4.573022e-02,-5.290424e-02,1.323366e-02,-0.2287,0.2645,-0.1654
2.76750,0.324569,0.582432,-0.330069,4.568176e-02,-5.273348e-02,1.319152e-02,-0.2284,0.2637,-0.1649
2.77000,0.324376,0.582713,-0.330348,4.563372e-02,-5.256827e-02,1.315098e-02,-0.2282,0.2628,-0.1644
2.77250,0.324184,0.582996,-0.330628,4.558832e-02,-5.241365e-02,1.311289e-02,-0.2279,0.2621,-0.1639
2.77500,0.323991,0.583278,-0.330907,4.554855e-02,-5.228173e-02,1.308038e-02,-0.2277,0.2614,-0.1635
2.77750,0.323799,0.583561,-0.331185,4.551584e-02,-5.218132e-02,1.305538e-02,-0.2276,0.2609,-0.1632
2.78000,0.323607,0.583844,-0.331463,4.548710e-02,-5.211473e-02,1.303875e-02,-0.2274,0.2606,-0.1630
2.78250,0.323415,0.584128,-0.331741,4.546157e-02,-5.208747e-02,1.303179e-02,-0.2273,0.2604,-0.1629
2.78500,0.323223,0.584412,-0.332019,4.544016e-02,-5.209905e-02,1.303434e-02,-0.2272,0.2605,-0.1629
2.78750,0.323032,0.584697,-0.332296,4.542239e-02,-5.215282e-02,1.304737e-02,-0.2271,0.2608,-0.1631
2.79000,0.322841,0.584981,-0.332573,4.540829e-02,-5.224186e-02,1.306883e-02,-0.2270,0.2612,-0.1634
2.79250,0.322650,0.585267,-0.332849,4.539440e-02,-5.236336e-02,1.309860e-02,-0.2270,0.2618,-0.1637
2.79500,0.322459,0.585552,-0.333125,4.538265e-02,-5.251249e-02,1.313532e-02,-0.2269,0.2626,-0.1642
2.79750,0.322269,0.585838,-0.333401,4.537291e-02,-5.268631e-02,1.317863e-02,-0.2269,0.2634,-0.1647
2.80000,0.322079,0.586124,-0.333677,4.536878e-02,-5.288319e-02,1.322798e-02,-0.2268,0.2644,-0.1653
2.80250,0.321889,0.586411,-0.333952,4.536888e-02,-5.309784e-02,1.328223e-02,-0.2268,0.2655,-0.1660
2.80500,0.321700,0.586698,-0.334227,4.537398e-02,-5.333153e-02,1.334149e-02,-0.2269,0.2667,-0.1668
2.80750,0.321510,0.586985,-0.334502,4.538299e-02,-5.358253e-02,1.340566e-02,-0.2269,0.2679,-0.1676
2.81000,0.321321,0.587273,-0.334776,4.539649e-02,-5.384988e-02,1.347432e-02,-0.2270,0.2692,-0.1684
2.81250,0.321132,0.587561,-0.335050,4.541593e-02,-5.413051e-02,1.354661e-02,-0.2271,0.2707,-0.1693
2.81500,0.320943,0.587849,-0.335324,4.544127e-02,-5.442495e-02,1.362265e-02,-0.2272,0.2721,-0.1703
2.81750,0.320755,0.588138,-0.335598,4.547242e-02,-5.472759e-02,1.370114e-02,-0.2274,0.2736,-0.1713
2.82000,0.320567,0.588427,-0.335871,4.550663e-02,-5.503355e-02,1.378026e-02,-0.2275,0.2752,-0.1723
2.82250,0.320379,0.588716,-0.336145,4.554393e-02,-5.534458e-02,1.386078e-02,-0.2277,0.2767,-0.1733
2.82500,0.320191,0.589006,-0.336418,4.558135e-02,-5.565692e-02,1.394166e-02,-0.2279,0.2783,-0.1743
2.82750,0.320004,0.589296,-0.336690,4.561693e-02,-5.596662e-02,1.402228e-02,-0.2281,0.2798,-0.1753
2.83000,0.319817,0.589586,-0.336963,4.564465e-02,-5.627285e-02,1.410307e-02,-0.2282,0.2814,-0.1763
2.83250,0.319630,0.589876,-0.337235,4.566892e-02,-5.657554e-02,1.418360e-02,-0.2283,0.2829,-0.1773
2.83500,0.319443,0.590167,-0.337507,4.568968e-02,-5.687416e-02,1.426351e-02,-0.2284,0.2844,-0.1783
2.83750,0.319257,0.590458,-0.337779,4.571185e-02,-5.716838e-02,1.434236e-02,-0.2286,0.2858,-0.1793
2.84000,0.319070,0.590750,-0.338051,4.573560e-02,-5.745778e-02,1.441988e-02,-0.2287,0.2873,-0.1802
2.84250,0.318884,0.591042,-0.338322,4.576415e-02,-5.773790e-02,1.449441e-02,-0.2288,0.2887,-0.1812
2.84500,0.318699,0.591334,-0.338594,4.579888e-02,-5.800478e-02,1.456493e-02,-0.2290,0.2900,-0.1821
2.84750,0.318513,0.591626,-0.338865,4.584051e-02,-5.825524e-02,1.463030e-02,-0.2292,0.2913,-0.1829
2.85000,0.318328,0.591918,-0.339135,4.588839e-02,-5.848435e-02,1.468924e-02,-0.2294,0.2924,-0.1836
2.85250,0.318143,0.592211,-0.339406,4.594251e-02,-5.869209e-02,1.474191e-02,-0.2297,0.2935,-0.1843
2.85500,0.317958,0.592505,-0.339676,4.600446e-02,-5.887777e-02,1.478771e-02,-0.2300,0.2944,-0.1848
2.85750,0.317774,0.592798,-0.339947,4.607602e-02,-5.904443e-02,1.482722e-02,-0.2304,0.2952,-0.1853
2.86000,0.317590,0.593092,-0.340216,4.615836e-02,-5.919015e-02,1.485984e-02,-0.2308,0.2960,-0.1857
2.86250,0.317406,0.593386,-0.340486,4.624974e-02,-5.931527e-02,1.488608e-02,-0.2312,0.2966,-0.1861
2.86500,0.317222,0.593680,-0.340756,4.635169e-02,-5.941528e-02,1.490428e-02,-0.2318,0.2971,-0.1863
2.86750,0.317038,0.593975,-0.341025,4.646614e-02,-5.948976e-02,1.491429e-02,-0.2323,0.2974,-0.1864
2.87000,0.316855,0.594270,-0.341294,4.659342e-02,-5.953469e-02,1.491490e-02,-0.2330,0.2977,-0.1864
2.87250,0.316672,0.594565,-0.341563,4.673198e-02,-5.955445e-02,1.490728e-02,-0.2337,0.2978,-0.1863
2.87500,0.316490,0.594860,-0.341831,4.687980e-02,-5.955513e-02,1.489365e-02,-0.2344,0.2978,-0.1862
2.87750,0.316307,0.595156,-0.342099,4.703499e-02,-5.954091e-02,1.487535e-02,-0.2352,0.2977,-0.1859
2.88000,0.316125,0.595452,-0.342367,4.719447e-02,-5.950284e-02,1.484988e-02,-0.2360,0.2975,-0.1856
2.88250,0.315943,0.595748,-0.342635,4.735791e-02,-5.944045e-02,1.481730e-02,-0.2368,0.2972,-0.1852
2.88500,0.315762,0.596045,-0.342903,4.751891e-02,-5.935788e-02,1.477894e-02,-0.2376,0.2968,-0.1847
2.88750,0.315580,0.596342,-0.343170,4.767886e-02,-5.925327e-02,1.473429e-02,-0.2384,0.2963,-0.1842
2.89000,0.315399,0.596639,-0.343437,4.783883e-02,-5.912249e-02,1.468191e-02,-0.2392,0.2956,-0.1835
2.89250,0.315218,0.596937,-0.343704,4.799741e-02,-5.896132e-02,1.462101e-02,-0.2400,0.2948,-0.1828
2.89500,0.315038,0.597234,-0.343970,4.815377e-02,-5.877693e-02,1.455341e-02,-0.2408,0.2939,-0.1819
2.89750,0.314857,0.597533,-0.344236,4.831002e-02,-5.856759e-02,1.447860e-02,-0.2416,0.2928,-0.1810
2.90000,0.314677,0.597831,-0.344502,4.846509e-02,-5.833698e-02,1.439765e-02,-0.2423,0.2917,-0.1800
2.90250,0.314498,0.598130,-0.344768,4.861718e-02,-5.809849e-02,1.431461e-02,-0.2431,0.2905,-0.1789
2.90500,0.314318,0.598429,-0.345033,4.876565e-02,-5.785499e-02,1.422991e-02,-0.2438,0.2893,-0.1779
2.90750,0.314139,0.598728,-0.345298,4.891294e-02,-5.761906e-02,1.414719e-02,-0.2446,0.2881,-0.1768
2.91000,0.313960,0.599028,-0.345563,4.905555e-02,-5.740463e-02,1.406991e-02,-0.2453,0.2870,-0.1759
2.91250,0.313782,0.599328,-0.345827,4.919390e-02,-5.721843e-02,1.400044e-02,-0.2460,0.2861,-0.1750
2.91500,0.313603,0.599629,-0.346092,4.932915e-02,-5.706437e-02,1.393941e-02,-0.2466,0.2853,-0.1742
2.91750,0.313425,0.599929,-0.346356,4.946029e-02,-5.694468e-02,1.388808e-02,-0.2473,0.2847,-0.1736
2.92000,0.313248,0.600231,-0.346619,4.958580e-02,-5.686178e-02,1.384737e-02,-0.2479,0.2843,-0.1731
2.92250,0.313070,0.600532,-0.346883,4.970221e-02,-5.681385e-02,1.381749e-02,-0.2485,0.2841,-0.1727
2.92500,0.312893,0.600834,-0.347146,4.981272e-02,-5.679863e-02,1.379725e-02,-0.2491,0.2840,-0.1725
2.92750,0.312716,0.601136,-0.347409,4.991614e-02,-5.681420e-02,1.378659e-02,-0.2496,0.2841,-0.1723
2.93000,0.312540,0.601438,-0.347672,5.001324e-02,-5.685759e-02,1.378458e-02,-0.2501,0.2843,-0.1723
2.93250,0.312364,0.601741,-0.347935,5.009915e-02,-5.692960e-02,1.379197e-02,-0.2505,0.2846,-0.1724
2.93500,0.312188,0.602044,-0.348197,5.017246e-02,-5.702396e-02,1.380682e-02,-0.2509,0.2851,-0.1726
2.93750,0.312012,0.602348,-0.348460,5.023036e-02,-5.713859e-02,1.382890e-02,-0.2512,0.2857,-0.1729
2.94000,0.311837,0.602652,-0.348722,5.027308e-02,-5.726795e-02,1.385694e-02,-0.2514,0.2863,-0.1732
2.94250,0.311662,0.602956,-0.348984,5.030168e-02,-5.740448e-02,1.388822e-02,-0.2515,0.2870,-0.1736
2.94500,0.311487,0.603261,-0.349245,5.031369e-02,-5.754758e-02,1.392317e-02,-0.2516,0.2877,-0.1740
2.94750,0.311312,0.603565,-0.349507,5.030978e-02,-5.769776e-02,1.396180e-02,-0.2515,0.2885,-0.1745
2.95000,0.311138,0.603871,-0.349769,5.028992e-02,-5.785221e-02,1.400327e-02,-0.2514,0.2893,-0.1750
2.95250,0.310964,0.604176,-0.350030,5.025445e-02,-5.801173e-02,1.404762e-02,-0.2513,0.2901,-0.1756
2.95500,0.310791,0.604482,-0.350291,5.020653e-02,-5.817779e-02,1.409513e-02,-0.2510,0.2909,-0.1762
2.95750,0.310617,0.604788,-0.350552,5.014806e-02,-5.835009e-02,1.414553e-02,-0.2507,0.2918,-0.1768
2.96000,0.310444,0.605094,-0.350813,5.008262e-02,-5.852830e-02,1.419865e-02,-0.2504,0.2926,-0.1775
2.96250,0.310272,0.605401,-0.351074,5.001217e-02,-5.871005e-02,1.425333e-02,-0.2501,0.2936,-0.1782
2.96500,0.310099,0.605708,-0.351335,4.993777e-02,-5.889936e-02,1.431108e-02,-0.2497,0.2945,-0.1789
2.96750,0.309927,0.606016,-0.351596,4.986134e-02,-5.909318e-02,1.437054e-02,-0.2493,0.2955,-0.1796
2.97000,0.309755,0.606323,-0.351857,4.978390e-02,-5.928860e-02,1.443076e-02,-0.2489,0.2964,-0.1804
2.97250,0.309584,0.606631,-0.352117,4.970937e-02,-5.948324e-02,1.449078e-02,-0.2485,0.2974,-0.1811
2.97500,0.309412,0.606940,-0.352378,4.963768e-02,-5.967218e-02,1.454935e-02,-0.2482,0.2984,-0.1819
2.97750,0.309241,0.607248,-0.352638,4.956956e-02,-5.985043e-02,1.460462e-02,-0.2478,0.2993,-0.1826
2.98000,0.309070,0.607557,-0.352899,4.950454e-02,-6.001438e-02,1.465578e-02,-0.2475,0.3001,-0.1832
2.98250,0.308900,0.607866,-0.353159,4.944405e-02,-6.016542e-02,1.470298e-02,-0.2472,0.3008,-0.1838
2.98500,0.308729,0.608176,-0.353420,4.939135e-02,-6.029773e-02,1.474375e-02,-0.2470,0.3015,-0.1843
2.98750,0.308559,0.608486,-0.353680,4.934733e-02,-6.041147e-02,1.477873e-02,-0.2467,0.3021,-0.1847
2.99000,0.308390,0.608796,-0.353940,4.930999e-02,-6.050595e-02,1.480750e-02,-0.2465,0.3025,-0.1851
2.99250,0.308220,0.609106,-0.354201,4.927905e-02,-6.058071e-02,1.482993e-02,-0.2464,0.3029,-0.1854
2.99500,0.308051,0.609417,-0.354461,4.925119e-02,-6.063971e-02,1.484783e-02,-0.2463,0.3032,-0.1856
2.99750,0.307882,0.609728,-0.354721,4.922766e-02,-6.068701e-02,1.486164e-02,-0.2461,0.3034,-0.1858
3.00000,0.307713,0.610039,-0.354981,4.920625e-02,-6.072055e-02,1.487137e-02,-0.2460,0.3036,-0.1859
3.00250,0.307545,0.610350,-0.355241,4.918658e-02,-6.073992e-02,1.487684e-02,-0.2459,0.3037,-0.1860
3.00500,0.307377,0.610662,-0.355502,4.916970e-02,-6.074224e-02,1.487700e-02,-0.2458,0.3037,-0.1860
3.00750,0.307209,0.610974,-0.355762,4.915639e-02,-6.072567e-02,1.487129e-02,-0.2458,0.3036,-0.1859
3.01000,0.307041,0.611287,-0.356022,4.914871e-02,-6.069366e-02,1.486063e-02,-0.2457,0.3035,-0.1858
3.01250,0.306874,0.611600,-0.356282,4.915033e-02,-6.064128e-02,1.484283e-02,-0.2458,0.3032,-0.1855
3.01500,0.306707,0.611913,-0.356542,4.916180e-02,-6.056959e-02,1.481841e-02,-0.2458,0.3028,-0.1852
3.01750,0.306540,0.612226,-0.356802,4.918556e-02,-6.048045e-02,1.478738e-02,-0.2459,0.3024,-0.1848
3.02000,0.306373,0.612540,-0.357062,4.922408e-02,-6.037727e-02,1.475065e-02,-0.2461,0.3019,-0.1844
3.02250,0.306207,0.612854,-0.357322,4.927638e-02,-6.026029e-02,1.470854e-02,-0.2464,0.3013,-0.1839
3.02500,0.306041,0.613168,-0.357582,4.934078e-02,-6.013458e-02,1.466317e-02,-0.2467,0.3007,-0.1833
3.02750,0.305875,0.613483,-0.357842,4.941261e-02,-6.000662e-02,1.461631e-02,-0.2471,0.3000,-0.1827
3.03000,0.305710,0.613798,-0.358102,4.949544e-02,-5.987967e-02,1.456877e-02,-0.2475,0.2994,-0.1821
3.03250,0.305544,0.614113,-0.358362,4.958180e-02,-5.976619e-02,1.452504e-02,-0.2479,0.2988,-0.1816
3.03500,0.305379,0.614428,-0.358622,4.967393e-02,-5.966455e-02,1.448396e-02,-0.2484,0.2983,-0.1810
3.03750,0.305215,0.614744,-0.358882,4.976948e-02,-5.959177e-02,1.445042e-02,-0.2488,0.2980,-0.1806
3.04000,0.305050,0.615061,-0.359142,4.986655e-02,-5.955279e-02,1.442619e-02,-0.2493,0.2978,-0.1803
3.04250,0.304886,0.615377,-0.359402,4.996384e-02,-5.955327e-02,1.441273e-02,-0.2498,0.2978,-0.1802
3.04500,0.304722,0.615694,-0.359661,5.006248e-02,-5.959719e-02,1.441113e-02,-0.2503,0.2980,-0.1801
3.04750,0.304559,0.616011,-0.359921,5.016291e-02,-5.968550e-02,1.442173e-02,-0.2508,0.2984,-0.1803
3.05000,0.304395,0.616328,-0.360181,5.026381e-02,-5.981748e-02,1.444447e-02,-0.2513,0.2991,-0.1806
3.05250,0.304232,0.616646,-0.360441,5.036288e-02,-5.999026e-02,1.447922e-02,-0.2518,0.3000,-0.1810
3.05500,0.304069,0.616964,-0.360701,5.046045e-02,-6.020213e-02,1.452590e-02,-0.2523,0.3010,-0.1816
3.05750,0.303907,0.617283,-0.360961,5.055633e-02,-6.044439e-02,1.458180e-02,-0.2528,0.3022,-0.1823
3.06000,0.303745,0.617601,-0.361220,5.064990e-02,-6.070831e-02,1.464460e-02,-0.2532,0.3035,-0.1831
3.06250,0.303583,0.617920,-0.361480,5.074381e-02,-6.098535e-02,1.471139e-02,-0.2537,0.3049,-0.1839
3.06500,0.303421,0.618240,-0.361740,5.083498e-02,-6.127496e-02,1.478248e-02,-0.2542,0.3064,-0.1848
3.06750,0.303260,0.618559,-0.362000,5.092336e-02,-6.157166e-02,1.485601e-02,-0.2546,0.3079,-0.1857
3.07000,0.303099,0.618879,-0.362260,5.100686e-02,-6.187018e-02,1.493103e-02,-0.2550,0.3094,-0.1866
3.07250,0.302938,0.619199,-0.362520,5.108564e-02,-6.216845e-02,1.500667e-02,-0.2554,0.3108,-0.1876
3.07500,0.302777,0.619520,-0.362780,5.116254e-02,-6.246111e-02,1.508097e-02,-0.2558,0.3123,-0.1885
3.07750,0.302617,0.619840,-0.363040,5.123804e-02,-6.275269e-02,1.515531e-02,-0.2562,0.3138,-0.1894
3.08000,0.302457,0.620161,-0.363300,5.130995e-02,-6.303686e-02,1.522816e-02,-0.2565,0.3152,-0.1904
3.08250,0.302298,0.620482,-0.363560,5.137857e-02,-6.331110e-02,1.529879e-02,-0.2569,0.3166,-0.1912
3.08500,0.302138,0.620804,-0.363821,5.144348e-02,-6.357571e-02,1.536699e-02,-0.2572,0.3179,-0.1921
3.08750,0.301979,0.621126,-0.364081,5.150872e-02,-6.383382e-02,1.543265e-02,-0.2575,0.3192,-0.1929
3.09000,0.301820,0.621448,-0.364341,5.156876e-02,-6.408257e-02,1.549607e-02,-0.2578,0.3204,-0.1937
3.09250,0.301662,0.621770,-0.364602,5.162703e-02,-6.431892e-02,1.555540e-02,-0.2581,0.3216,-0.1944
3.09500,0.301504,0.622092,-0.364862,5.168818e-02,-6.454096e-02,1.560986e-02,-0.2584,0.3227,-0.1951
3.09750,0.301346,0.622415,-0.365123,5.175091e-02,-6.474545e-02,1.565910e-02,-0.2588,0.3237,-0.1957
3.10000,0.301188,0.622738,-0.365383,5.181841e-02,-6.492793e-02,1.570170e-02,-0.2591,0.3246,-0.1963
3.10250,0.301031,0.623061,-0.365644,5.188870e-02,-6.508709e-02,1.573707e-02,-0.2594,0.3254,-0.1967
3.10500,0.300874,0.623385,-0.365905,5.195933e-02,-6.522740e-02,1.576729e-02,-0.2598,0.3261,-0.1971
3.10750,0.300717,0.623708,-0.366166,5.203235e-02,-6.534728e-02,1.579138e-02,-0.2602,0.3267,-0.1974
3.11000,0.300561,0.624032,-0.366427,5.211189e-02,-6.544456e-02,1.580824e-02,-0.2606,0.3272,-0.1976
3.11250,0.300405,0.624357,-0.366688,5.219749e-02,-6.551423e-02,1.581623e-02,-0.2610,0.3276,-0.1977
3.11500,0.300249,0.624681,-0.366949,5.228671e-02,-6.556046e-02,1.581726e-02,-0.2614,0.3278,-0.1977
3.11750,0.300093,0.625006,-0.367210,5.237997e-02,-6.558160e-02,1.581053e-02,-0.2619,0.3279,-0.1976
3.12000,0.299938,0.625331,-0.367471,5.248087e-02,-6.557974e-02,1.579602e-02,-0.2624,0.3279,-0.1975
3.12250,0.299783,0.625656,-0.367733,5.259030e-02,-6.555382e-02,1.577362e-02,-0.2630,0.3278,-0.1972
3.12500,0.299628,0.625982,-0.367994,5.271031e-02,-6.550113e-02,1.574190e-02,-0.2636,0.3275,-0.1968
3.12750,0.299474,0.626307,-0.368256,5.283881e-02,-6.542088e-02,1.570098e-02,-0.2642,0.3271,-0.1963
3.13000,0.299320,0.626633,-0.368517,5.297967e-02,-6.531174e-02,1.565019e-02,-0.2649,0.3266,-0.1956
3.13250,0.299166,0.626960,-0.368779,5.313328e-02,-6.517383e-02,1.558932e-02,-0.2657,0.3259,-0.1949
3.13500,0.299013,0.627286,-0.369041,5.329855e-02,-6.500844e-02,1.551894e-02,-0.2665,0.3250,-0.1940
3.13750,0.298860,0.627613,-0.369303,5.346795e-02,-6.481709e-02,1.544046e-02,-0.2673,0.3241,-0.1930
3.14000,0.298707,0.627940,-0.369565,5.363985e-02,-6.459986e-02,1.535403e-02,-0.2682,0.3230,-0.1919
3.14250,0.298554,0.628267,-0.369827,5.381496e-02,-6.435756e-02,1.525997e-02,-0.2691,0.3218,-0.1907
3.14500,0.298402,0.628595,-0.370089,5.399661e-02,-6.409021e-02,1.515730e-02,-0.2700,0.3205,-0.1895
3.14750,0.298250,0.628923,-0.370351,5.418139e-02,-6.380690e-02,1.504969e-02,-0.2709,0.3190,-0.1881
3.15000,0.298099,0.629251,-0.370614,5.437228e-02,-6.350888e-02,1.493599e-02,-0.2719,0.3175,-0.1867
3.15250,0.297947,0.629579,-0.370876,5.456446e-02,-6.320517e-02,1.482037e-02,-0.2728,0.3160,-0.1853
3.15500,0.297796,0.629908,-0.371138,5.475750e-02,-6.290336e-02,1.470440e-02,-0.2738,0.3145,-0.1838
3.15750,0.297646,0.630237,-0.371401,5.494785e-02,-6.262031e-02,1.459409e-02,-0.2747,0.3131,-0.1824
3.16000,0.297496,0.630567,-0.371663,5.513262e-02,-6.236700e-02,1.449224e-02,-0.2757,0.3118,-0.1812
3.16250,0.297346,0.630896,-0.371926,5.530501e-02,-6.215325e-02,1.440331e-02,-0.2765,0.3108,-0.1800
3.16500,0.297196,0.631226,-0.372189,5.546370e-02,-6.199062e-02,1.433075e-02,-0.2773,0.3100,-0.1791
3.16750,0.297047,0.631557,-0.372451,5.560291e-02,-6.188223e-02,1.427698e-02,-0.2780,0.3094,-0.1785
3.17000,0.296898,0.631887,-0.372714,5.572623e-02,-6.182613e-02,1.423983e-02,-0.2786,0.3091,-0.1780
3.17250,0.296749,0.632218,-0.372977,5.583459e-02,-6.181577e-02,1.421799e-02,-0.2792,0.3091,-0.1777
3.17500,0.296601,0.632549,-0.373241,5.592761e-02,-6.184906e-02,1.421054e-02,-0.2796,0.3092,-0.1776
3.17750,0.296453,0.632881,-0.373504,5.600573e-02,-6.192432e-02,1.421760e-02,-0.2800,0.3096,-0.1777
3.18000,0.296306,0.633213,-0.373767,5.606961e-02,-6.203394e-02,1.423686e-02,-0.2803,0.3102,-0.1780
3.18250,0.296158,0.633545,-0.374031,5.612307e-02,-6.216849e-02,1.426505e-02,-0.2806,0.3108,-0.1783
3.18500,0.296012,0.633877,-0.374294,5.616409e-02,-6.232913e-02,1.430307e-02,-0.2808,0.3116,-0.1788
3.18750,0.295865,0.634210,-0.374558,5.619544e-02,-6.250430e-02,1.434694e-02,-0.2810,0.3125,-0.1793
3.19000,0.295719,0.634543,-0.374822,5.621987e-02,-6.268997e-02,1.439521e-02,-0.2811,0.3134,-0.1799
3.19250,0.295573,0.634876,-0.375086,5.623775e-02,-6.288415e-02,1.444693e-02,-0.2812,0.3144,-0.1806
3.19500,0.295427,0.635210,-0.375351,5.624680e-02,-6.308038e-02,1.450061e-02,-0.2812,0.3154,-0.1813
3.19750,0.295282,0.635544,-0.375615,5.625187e-02,-6.328075e-02,1.455557e-02,-0.2813,0.3164,-0.1819
3.20000,0.295137,0.635878,-0.375880,5.625696e-02,-6.348514e-02,1.461165e-02,-0.2813,0.3174,-0.1826
3.20250,0.294993,0.636212,-0.376145,5.626051e-02,-6.368703e-02,1.466650e-02,-0.2813,0.3184,-0.1833
3.20500,0.294849,0.636547,-0.376410,5.626383e-02,-6.388883e-02,1.472135e-02,-0.2813,0.3194,-0.1840
3.20750,0.294705,0.636882,-0.376676,5.627211e-02,-6.409046e-02,1.477493e-02,-0.2814,0.3205,-0.1847
3.21000,0.294561,0.637217,-0.376941,5.628522e-02,-6.429032e-02,1.482729e-02,-0.2814,0.3215,-0.1853
3.21250,0.294418,0.637553,-0.377207,5.630273e-02,-6.448730e-02,1.487793e-02,-0.2815,0.3224,-0.1860
3.21500,0.294275,0.637888,-0.377473,5.632076e-02,-6.467789e-02,1.492615e-02,-0.2816,0.3234,-0.1866
3.21750,0.294133,0.638224,-0.377740,5.634045e-02,-6.485466e-02,1.496941e-02,-0.2817,0.3243,-0.1871
3.22000,0.293990,0.638561,-0.378006,5.636099e-02,-6.500995e-02,1.500577e-02,-0.2818,0.3250,-0.1876
3.22250,0.293848,0.638897,-0.378273,5.638278e-02,-6.513917e-02,1.503355e-02,-0.2819,0.3257,-0.1879
3.22500,0.293707,0.639234,-0.378540,5.640384e-02,-6.524781e-02,1.505561e-02,-0.2820,0.3262,-0.1882
3.22750,0.293566,0.639571,-0.378808,5.642653e-02,-6.533839e-02,1.507227e-02,-0.2821,0.3267,-0.1884
3.23000,0.293425,0.639908,-0.379076,5.645866e-02,-6.540900e-02,1.508177e-02,-0.2823,0.3270,-0.1885
3.23250,0.293284,0.640245,-0.379344,5.649924e-02,-6.545741e-02,1.508365e-02,-0.2825,0.3273,-0.1885
3.23500,0.293144,0.640583,-0.379613,5.654908e-02,-6.548630e-02,1.507855e-02,-0.2827,0.3274,-0.1885
3.23750,0.293004,0.640921,-0.379882,5.660856e-02,-6.549331e-02,1.506607e-02,-0.2830,0.3275,-0.1883
3.24000,0.292864,0.641259,-0.380151,5.667529e-02,-6.547728e-02,1.504585e-02,-0.2834,0.3274,-0.1881
3.24250,0.292725,0.641598,-0.380421,5.674952e-02,-6.543905e-02,1.501778e-02,-0.2837,0.3272,-0.1877
3.24500,0.292586,0.641937,-0.380691,5.682728e-02,-6.538603e-02,1.498517e-02,-0.2841,0.3269,-0.1873
3.24750,0.292447,0.642276,-0.380962,5.691010e-02,-6.531436e-02,1.494652e-02,-0.2846,0.3266,-0.1868
3.25000,0.292309,0.642615,-0.381232,5.699517e-02,-6.521604e-02,1.490016e-02,-0.2850,0.3261,-0.1863
3.25250,0.292171,0.642954,-0.381504,5.708219e-02,-6.509159e-02,1.484568e-02,-0.2854,0.3255,-0.1856
3.25500,0.292034,0.643294,-0.381776,5.717314e-02,-6.494537e-02,1.478471e-02,-0.2859,0.3247,-0.1848
3.25750,0.291896,0.643634,-0.382048,5.726966e-02,-6.477549e-02,1.471643e-02,-0.2863,0.3239,-0.1840
3.26000,0.291760,0.643974,-0.382321,5.737233e-02,-6.457607e-02,1.463831e-02,-0.2869,0.3229,-0.1830
3.26250,0.291623,0.644315,-0.382594,5.747808e-02,-6.435573e-02,1.455321e-02,-0.2874,0.3218,-0.1819
3.26500,0.291487,0.644656,-0.382867,5.758338e-02,-6.411874e-02,1.446343e-02,-0.2879,0.3206,-0.1808
3.26750,0.291351,0.644997,-0.383141,5.768640e-02,-6.387520e-02,1.437211e-02,-0.2884,0.3194,-0.1797
3.27000,0.291215,0.645338,-0.383415,5.778482e-02,-6.363177e-02,1.428117e-02,-0.2889,0.3182,-0.1785
