t,cx,cy,disp_max,disp_rms,det_min,volume,Fx,Fy,p_L2,u_L2
0.30500,0.586161,0.496398,2.564531e-02,1.559051e-02,9.857360e-01,1.255648e-01,9.426466e-03,7.652599e-04,2.032639e-02,3.880516e-02
0.30750,0.585976,0.496356,2.596923e-02,1.579651e-02,9.856373e-01,1.255647e-01,9.393538e-03,7.362786e-04,2.029649e-02,3.891583e-02
0.31000,0.585791,0.496313,2.629425e-02,1.600349e-02,9.855392e-01,1.255646e-01,9.360731e-03,7.073669e-04,2.026716e-02,3.902567e-02
0.31250,0.585605,0.496270,2.662034e-02,1.621144e-02,9.854419e-01,1.255645e-01,9.328042e-03,6.785217e-04,2.023841e-02,3.913471e-02
0.31500,0.585418,0.496227,2.694750e-02,1.642037e-02,9.853452e-01,1.255644e-01,9.295469e-03,6.497437e-04,2.021021e-02,3.924295e-02
0.31750,0.585230,0.496185,2.727571e-02,1.663026e-02,9.852493e-01,1.255644e-01,9.263006e-03,6.210306e-04,2.018256e-02,3.935040e-02
0.32000,0.585041,0.496142,2.760495e-02,1.684112e-02,9.851540e-01,1.255643e-01,9.230649e-03,5.923777e-04,2.015544e-02,3.945707e-02
0.32250,0.584852,0.496099,2.793521e-02,1.705293e-02,9.850595e-01,1.255642e-01,9.198397e-03,5.637795e-04,2.012883e-02,3.956298e-02
0.32500,0.584661,0.496056,2.826783e-02,1.726570e-02,9.849658e-01,1.255641e-01,9.166244e-03,5.352445e-04,2.010273e-02,3.966812e-02
0.32750,0.584469,0.496013,2.860167e-02,1.747941e-02,9.848728e-01,1.255641e-01,9.134182e-03,5.067709e-04,2.007712e-02,3.977251e-02
0.33000,0.584277,0.495970,2.893652e-02,1.769407e-02,9.847806e-01,1.255640e-01,9.102213e-03,4.783565e-04,2.005199e-02,3.987617e-02
0.33250,0.584083,0.495927,2.927236e-02,1.790966e-02,9.846891e-01,1.255640e-01,9.070333e-03,4.500000e-04,2.002734e-02,3.997909e-02
0.33500,0.583889,0.495883,2.960918e-02,1.812619e-02,9.845984e-01,1.255639e-01,9.038540e-03,4.216996e-04,2.000314e-02,4.008130e-02
0.33750,0.583694,0.495840,2.994698e-02,1.834365e-02,9.845084e-01,1.255638e-01,9.006837e-03,3.934463e-04,1.997939e-02,4.018279e-02
0.34000,0.583498,0.495797,3.028573e-02,1.856203e-02,9.844191e-01,1.255638e-01,8.975228e-03,3.652388e-04,1.995609e-02,4.028357e-02
0.34250,0.583301,0.495754,3.062542e-02,1.878134e-02,9.843305e-01,1.255637e-01,8.943711e-03,3.370839e-04,1.993321e-02,4.038366e-02
0.34500,0.583103,0.495710,3.096603e-02,1.900156e-02,9.842427e-01,1.255637e-01,8.912276e-03,3.089791e-04,1.991075e-02,4.048307e-02
0.34750,0.582904,0.495667,3.130756e-02,1.922269e-02,9.841557e-01,1.255636e-01,8.880916e-03,2.809318e-04,1.988871e-02,4.058179e-02
0.35000,0.582705,0.495624,3.165000e-02,1.944472e-02,9.840693e-01,1.255636e-01,8.849621e-03,2.529515e-04,1.986707e-02,4.067984e-02
0.35250,0.582504,0.495580,3.199332e-02,1.966766e-02,9.839837e-01,1.255636e-01,8.818383e-03,2.250512e-04,1.984582e-02,4.077723e-02
0.35500,0.582303,0.495537,3.233751e-02,1.989150e-02,9.838989e-01,1.255635e-01,8.787201e-03,1.972303e-04,1.982495e-02,4.087397e-02
0.35750,0.582101,0.495494,3.268257e-02,2.011623e-02,9.838148e-01,1.255635e-01,8.756085e-03,1.694781e-04,1.980446e-02,4.097006e-02
